AidData ID,Geoname,Geoname ID,Latitude,Longitude,Location Class,Location Class Name,Precision Code,Date,ADM1 Name,ADM1 Code,ADM2 Name,ADM2 Code,Source URL,Source,Note,Location Type,Geographic Exactness,Geographic Exactness Name,Activities,Program GEF_ID,Project GEF_ID
906001153077,Razīn,118641,34.6632,47.066,2,Populated Place,0,,Kermānshāh,128222,,0,http://www.ir.undp.org/content/iran/en/home/operations/projects/environment_and_sustainable_development/menarid.html#,,"Source URL, a bullet point under project highlights gives this district as a pilot site of the project.",PPL,1,Exact,,3423,2732
906001153077,Shahrestān-e Behābād,9533896,32.01667,56.15,1,Administrative Region,0,,Yazd,111821,Shahrestān-e Behābād,9533896,http://www.ir.undp.org/content/iran/en/home/operations/projects/environment_and_sustainable_development/menarid.html,,"Behabad county is where kamkooyeh village is located, a pilot site given by the fourth bullet point on the source URL.",ADM2,2,Approximate,,3423,2732
906001153077,Kermanshah,128226,34.31417,47.065,1,Administrative Region,0,,Kermānshāh,128222,,0,http://www.ir.undp.org/content/iran/en/home/operations/projects/environment_and_sustainable_development/menarid.html#,,A bullet point under project highlights on the source URL gives a village in this district as 'one of the project pilot sites in the Kermanshah district.' I am docing that village as well as this district because the words used would create the assumption that there are more unnamed locations in this district.,PPLA,2,Approximate,,3423,2732
906001153077,Ostān-e Khorāsān-e Shomālī,6201376,37.5,57,1,Administrative Region,0,,Khorāsān-e Shomālī,6201376,,0,http://www.ir.undp.org/content/iran/en/home/operations/projects/environment_and_sustainable_development/menarid.html#,,Project overview on the left side of the Source URL gives this district as one where pilot sites are being pulled from. I am coding this district as approximate because those pilot sites are unknown.,ADM1,2,Approximate,,3423,2732
906001153077,Iran,130758,32,53,1,Administrative Region,0,,,0,,0,https://drive.google.com/drive/search?q=2732,02-15-08 Iran SLM PIF version 15Feb08Final.doc,"Looking at the project outcomes on pages 1-2, there is no indication that there are truely nationwide policies being passed, mainly, there are policies being implemented at the national level and specific localities where drylands are found and policy strengthening is necessary. I am coding the country as approximate to reflect national institutional reform.",PCLI,2,Approximate,,3423,2732
906001153077,Semnān,116401,35.5,55,1,Administrative Region,0,,Semnān,116401,,0,http://www.ir.undp.org/content/iran/en/home/operations/projects/environment_and_sustainable_development/menarid.html,,,ADM1,2,Approximate,,3423,2732
906001153077,Ostān-e Tehrān,110791,35.66667,51.41667,1,Administrative Region,0,,Tehrān,110791,,0,http://www.ir.undp.org/content/iran/en/home/operations/projects/environment_and_sustainable_development/menarid.html,,,ADM1,2,Approximate,,3423,2732
906001224012,Xiong Xian,-4783213,38.9855175917,116.0969807599,1,Administrative Region,0,,Hebei,580,Baoding,9853,https://drive.google.com/file/d/0B8I8L8B_1rrSYTdoWWp2b2ZsbHc/view,Geonames,"Added from geonames URL: http://www.geonames.org/1788405/xiong-xian.html The subproject investments include water supply systems, wastewater treatment plants, reforestation, urban flood management, integrated water management, solid waste management, and clean energy development. https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrSYTdoWWp2b2ZsbHc/view?usp=sharing . The document says that the Baoding Development and Reform Commission will be the executing agency of the project, which led me to believe this is where the money was given. There are also maps revealing the locations of the subprojects. Though the map does not reveal exact coordinates, it does have the name of the counties in which the subprojects, such as wastewater treatment centers, will be built. The map on page 13 shows that wastewater treatment centers are to be built in the following locations: Tang County, Dingzhou City, Xinxing Town, Li County, Liushui Town, Mancheng County, Xushui County, Anxin Town, Wengquancheng, Xiong County, Baigou Town, Dinxing County, and Yi County. I therefore coded all of these areas as approximate, as I do not know that exact geographic coordinates of the facilities, but rather I know the administrative divisions in which they fall. According to Statoids, counties are third-order administrative divisions in China. http://www.statoids.com/ycn.html. For Xiong County, I confirmed the location on Google Maps. The location in internal and geonames that matches the coordinates is actually called Xiongzhou, but because it has the correct geographic coordinates, I believe this to the location. Again, I coded approximate. The location was not on Internal, so I had to add it. https://www.google.com/maps/place/Xiongxian,+Baoding,+Hebei,+China/@39.042503,116.042136,11z/data=!3m1!4b1!4m5!3m4!1s0x35efa231eb92fcb5:0xb5dfe3f1103da7ee!8m2!3d38.99455!4d116.10865 https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrSYTdoWWp2b2ZsbHc/view?usp=sharing",ADM3,2,Approximate,,3926,2766
906001224012,Tang Xian,1793307,38.739,114.96,1,Administrative Region,0,,Hebei,1808773,Baoding Shi,1816969,https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrSYTdoWWp2b2ZsbHc/view?usp=sharing,Report and Recommendation of the President to the Board of Directors,"The goal of the project is to introduce an improved ecosystem and water management to conserve biodiversity and improve the environment in the Baiyangdian Basin. Note that Biayangdian is a Lake in China. https://www.google.com/maps/place/Baiyang+Dian/@38.8927778,116.0158669,17z/data=!3m1!4b1!4m5!3m4!1s0x35ef755d8be39c39:0xefc82aadaaf220ea!8m2!3d38.8927778!4d116.0180556 The project hopes to do this through subproject investments, biodiversity conservation, instituioinal strengthening, and project management. The subproject investments include water supply systems, wastewater treatment plants, reforestation, urban flood management, integrated water management, solid waste management, and clean energy development. https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrSYTdoWWp2b2ZsbHc/view?usp=sharing . The document says that the Baoding Development and Reform Commission will be the executing agency of the project, which led me to believe this is where the money was given. There are also maps revealing the locations of the subprojects. Though the map does not reveal exact coordinates, it does have the name of the counties in which the subprojects, such as wastewater treatment centers, will be built. The map on page 13 shows that wastewater treatment centers are to be built in the following locations: Tang County, Dingzhou City, Xinxing Town, Li County, Liushui Town, Mancheng County, Xushui County, Anxin Town, Wengquancheng, Xiong County, Baigou Town, Dinxing County, and Yi County. I therefore coded all of these areas as approximate, as I do not know that exact geographic coordinates of the facilities, but rather I know the administrative divisions in which they fall. According to Statoids, counties are third-order administrative divisions in China. http://www.statoids.com/ycn.html. For Tang County, I found that it is also known as Tang Xian County. I confirmed the location of the county on google maps. https://www.google.com/maps/place/Tangxian,+Baoding,+Hebei,+China/@38.6964114,114.8786091,12z/data=!4m5!3m4!1s0x35e449d3cc6cd2cf:0xc9dbb012ad99dc22!8m2!3d38.748204!4d114.982972",ADM3,2,Approximate,,3926,2766
906001224012,Xushui Xian,1787849,39.01667,115.65,1,Administrative Region,0,,Hebei,1808773,Baoding Shi,1816969,https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrSYTdoWWp2b2ZsbHc/view?usp=sharing,Report and Recommendation of the President to the Board of Directors,"The goal of the project is to introduce an improved ecosystem and water management to conserve biodiversity and improve the environment in the Baiyangdian Basin. Note that Biayangdian is a Lake in China. https://www.google.com/maps/place/Baiyang+Dian/@38.8927778,116.0158669,17z/data=!3m1!4b1!4m5!3m4!1s0x35ef755d8be39c39:0xefc82aadaaf220ea!8m2!3d38.8927778!4d116.0180556 The project hopes to do this through subproject investments, biodiversity conservation, instituioinal strengthening, and project management. The subproject investments include water supply systems, wastewater treatment plants, reforestation, urban flood management, integrated water management, solid waste management, and clean energy development. https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrSYTdoWWp2b2ZsbHc/view?usp=sharing . The document says that the Baoding Development and Reform Commission will be the executing agency of the project, which led me to believe this is where the money was given. There are also maps revealing the locations of the subprojects. Though the map does not reveal exact coordinates, it does have the name of the counties in which the subprojects, such as wastewater treatment centers, will be built. The map on page 13 shows that wastewater treatment centers are to be built in the following locations: Tang County, Dingzhou City, Xinxing Town, Li County, Liushui Town, Mancheng County, Xushui County, Anxin Town, Wengquancheng, Xiong County, Baigou Town, Dinxing County, and Yi County. I therefore coded all of these areas as approximate, as I do not know that exact geographic coordinates of the facilities, but rather I know the administrative divisions in which they fall. According to Statoids, counties are third-order administrative divisions in China. http://www.statoids.com/ycn.html. For Xushui County, I confirmed the location coordinates on Google Maps. https://www.google.com/maps/place/Xushui,+Baoding,+Hebei,+China/@38.8487667,114.8578494,9.08z/data=!4m5!3m4!1s0x35e578b98e0f4ac9:0x66940641999a479d!8m2!3d39.0187836!4d115.6558228 . Because it is the county in which the infrastructure is located, I coded approximate.",ADM3,2,Approximate,,3926,2766
906001224012,Baoding Shi,1816969,38.866,115.48,1,Administrative Region,0,,Hebei,580,Baoding,9853,https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrSYTdoWWp2b2ZsbHc/view?usp=sharing,Report and Recommendation of the President to the Board of Directors,"The goal of the project is to introduce an improved ecosystem and water management to conserve biodiversity and improve the environment in the Baiyangdian Basin. Note that Biayangdian is a Lake in China. https://www.google.com/maps/place/Baiyang+Dian/@38.8927778,116.0158669,17z/data=!3m1!4b1!4m5!3m4!1s0x35ef755d8be39c39:0xefc82aadaaf220ea!8m2!3d38.8927778!4d116.0180556 The project hopes to do this through subproject investments, biodiversity conservation, instituioinal strengthening, and project management. The subproject investments include water supply systems, wastewater treatment plants, reforestation, urban flood management, integrated water management, solid waste management, and clean energy development. https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrSYTdoWWp2b2ZsbHc/view?usp=sharing . The document says that the Baoding Development and Reform Commission will be the executing agency of the project, which led me to believe this is where the money was given. While the first component consists of subprojects, the other components include biodiversity conservation, institutional strengthening, and project management – essentially all capacity building. Since I found that the administration of the project fell under the Baoding Municipality, I coded Baoding as approximate for capacity building. Baoding is the name of a second order administrative division and a city, but because the project is not restricted to just the city, I coded the second order administrative division. https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrSNW4wNlZRR0wtZnc/view?usp=sharing",ADM2,2,Approximate,,3926,2766
906001224012,Dingxing Xian,-3947292,39.283356164,115.7669948801,1,Administrative Region,0,,Hebei,580,Baoding,9853,,Geonames,"added from geonames URL: http://www.geonames.org/1812740/dingxing-xian.html ID: 1812740The document says that the Baoding Development and Reform Commission will be the executing agency of the project, which led me to believe this is where the money was given. There are also maps revealing the locations of the subprojects. Though the map does not reveal exact coordinates, it does have the name of the counties in which the subprojects, such as wastewater treatment centers, will be built. The map on page 13 shows that wastewater treatment centers are to be built in the following locations: Tang County, Dingzhou City, Xinxing Town, Li County, Liushui Town, Mancheng County, Xushui County, Anxin Town, Wengquancheng, Xiong County, Baigou Town, Dinxing County, and Yi County. I therefore coded all of these areas as approximate, as I do not know that exact geographic coordinates of the facilities, but rather I know the administrative divisions in which they fall. According to Statoids, counties are third-order administrative divisions in China. http://www.statoids.com/ycn.html. https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrSYTdoWWp2b2ZsbHc/view?usp=sharing (Report and Recommendation of the President to the Board of Directors) Dinxing county was a known location on both Google Maps and geonames, but it was not in internal. After confirming the coordinates, I added the location to Internal and coded it as approximate. http://www.geonames.org/1812740/dingxing-xian.html , https://www.google.com/maps/place/Dingxing,+Baoding,+Hebei,+China/@39.2149996,115.6036903,11z/data=!3m1!4b1!4m5!3m4!1s0x35ef8be53bfde7d1:0x3fd5fc51bd58260d!8m2!3d39.26301!4d115.80816.",ADM3,2,Approximate,,3926,2766
