AidData Project ID,round,gef_id,Agency,Lead agency,Secondary agency(ies),Region,List of regions,Country,List of participating countries,Countries listed by Code (ISO 3166-1 alpha-2),Focal Area,Focal Area single-letter-code,List of project's focal areas,GEF replenishment phase,Type acronym,Type,Status,Trust Fund acronym,Trust Fund,Executing partner / agency,Type of executing partner / agency,Type acronym of parent (or empty if standalone),"Category (empty: standalone, parent, child)",Biosafety project?,Targeted research project?,National Capacity Self Assessement (NCSA)?,National Adaptation Programme of Action (NAPA)?,isNonExpedited,National Portfolio Formulation Exercises (NPFE)?,National communications project?,Small Grants Programme (SGP)?,Sustainable Forest Management (SFM)?,Requires second review?,Primary GEFSEC Program Manager,ID of secondary GEFSEC Program Manager,UNDP Project ID,World Bank Project ID,GEF3 OP list,GEF4 SP list,GEF4 SP-ID list,GEF5 FA Objective list,Keyword ID list,Code of business plan allocation item,World Bank Trust Fund number,(Sum of all) Approved PPG(s),Project Preparation Grant (PPG),Project Development Facility block A (PDF-A),Project Development Facility block B (PDF-B),Project Development Facility block C (PDF-C),Pre-Investment Facility (PRIF),Agency fees paid separately for PPG,Agency fees paid separately for PDF-B,GEF Project Grant PIF stage,GEF Project Grant CEO approve stage,GEF Project Grant CEO endorse stage,Agency Fee PIF stage,Agency Fee CEO approve stage,Agency Fee CEO endorse stage,Cofinance PIF stage,Cofinance CEO approve stage,Cofinance CEO endorse stage,Date of receipt or first PMIS entry,PIF Clearance or PIF Approval Date,Expected date of entry into work program,Date of entry into work program,Date of project approval,Date of CEO approval (MSP / EA),Date of CEO endorsement (FSP),Date of dropping (before project approval),Date of cancelation (after project approval),Date of PIF rejection by CEO,Date of technical rejection by Program Manager,Date of rejection by CEO at CEO approve stage,Date of rejection by CEO at CEO endorse stage,Date of Parent / Program rejection by Council,Date of approval by Agency,Expected date of Grant signing,Actual date of Grant signing,Expected date of implementation start,Actual date of implementation start,Expected date of closure,Actual date of closure,Expected date of financial closure,Date of financial closure,Expected date of Internal Completion Report (ICR),Date of Internal Completion Report (ICR),Expected date of Parent endorsement by Council,Date of Parent endorsement by Council,Expected date of effectiveness,Date of effectiveness,Expected date of mid term review,Date of mid term review,GEFNewRegionList,is_valid,project_id,project_title
906001218274,Biodiversity,2391,UNEP,UNEP,,LAC,,Regional,"Colombia, Ecuador, Peru","00, CO, EC, PE",Biodiversity,B,B,GEF - 4,FP,Full-Sized Project,Under Implmentation,GET,GEF Trust Fund,Andean Development Corporation (CAF)  (other Agencies listed in Remarks),Multilateral,,,False,False,False,False,False,False,False,False,False,True,Mark Zimsky,,,,-1-2-3-4-13-,,,,,,,350000,,,350000.0,,,,,6414021.0,,6414021.0,676402.0,,676402.0,7897954.0,,7965438.0,3-Oct-03,22-Feb-08,1-Jun-08,28-Jul-08,28-Jul-08,,17-Aug-09,,,,,,,,,,,30-Apr-09,1-Dec-10,31-Dec-14,,,,,,,,,,1-Aug-13,,"LAC, REG,",1,906001218274,Regional--Facilitation of Financing for Biodiversity-based Businesses and Support of Market Development Activities in the Andean Region
906001218276,Biodiversity,3933,IFAD,IFAD,,LAC,,Peru,,PE,Biodiversity,B,B,GEF - 4,FP,Full-Sized Project,Under Implmentation,GET,GEF Trust Fund,PROFONANPE,NGO,PAN,Child,False,False,False,False,False,False,False,False,False,True,Dirk Gaul,270938.0,,,,BD-1;BD-5;,;1;5;,,,,,100000,100000.0,,,,,10000.0,,1720000.0,,1720000.0,172000.0,,172000.0,13481000.0,,17958340.0,1-Apr-09,24-Apr-09,1-Nov-09,12-Nov-09,12-Nov-09,,8-Jun-11,,,,,,,,8-Jul-11,,,31-Jul-12,26-Sep-11,30-Sep-15,,,,,,,,,,31-Dec-14,,"LAC,",1,906001218276,Peru--SFM Sustainable Management of Protected Areas and Forests of the Northern Highlands of Peru
906001218278,Biodiversity,3932,IFAD,IFAD,,Asia,,Jordan,,JO,Biodiversity,B,B,GEF - 4,MSP,Medium-Sized Project,Under Implmentation,GET,GEF Trust Fund,"Ministry of Environment (MOENV), Ministry of Agriculture (MOA)",Government,,,False,False,False,False,False,False,False,False,False,False,Mohamed Bakarr,346313.0,,,,,,,,,,80000,80000.0,,,,,8000.0,,1000000.0,1000000.0,,100000.0,100000.0,,3100000.0,3300000.0,,1-Apr-09,18-Sep-09,,,18-Sep-09,2-Mar-11,,,,,,,,,,,,30-Jun-11,12-Apr-12,30-Sep-16,,,,,,,,,,31-Jan-13,,"ECA,",1,906001218278,Jordan--Mainstreaming Biodiversity in Silvo-Pastoral and Rangeland Landscapes in the Pockets of Poverty of Jordan
906001218282,Biodiversity,3919,UNDP,UNDP,,AFR,,Morocco,,MA,Biodiversity,B,B,GEF - 4,MSP,Medium-Sized Project,Under Implmentation,GET,GEF Trust Fund,UNDP,Multilateral,,,False,False,False,False,False,False,False,False,False,False,Mohamed Bakarr,,4050.0,,,,,,,,,50000,50000.0,,,,,5000.0,,950000.0,950000.0,,95000.0,95000.0,,1200000.0,3375000.0,,11-Mar-09,12-Mar-09,,,12-Mar-09,30-Jan-10,,,,,,,,,,,,30-Apr-10,6-Jul-11,31-Mar-13,,,,,,,,,,,,"AFR,",1,906001218282,Morocco--Mainstreaming Biodiversity into Value Chains for Mediterranean Medicinal and Aromatic Plants
906001218284,Biodiversity,3914,UNDP,UNDP,,ECA,,Belarus,,BY,Biodiversity,B,B,GEF - 4,MSP,Medium-Sized Project,Project Completion,GET,GEF Trust Fund,"1). UNDP,   2). Ministry of Natural Resources and Environmental Protection",Government,,,False,False,False,False,False,False,False,False,False,False,Mohamed Bakarr,346313.0,3985.0,,,,,,,,,29000,29000.0,,,,,2900.0,,971000.0,971000.0,,97100.0,97100.0,,2860000.0,7084300.0,,9-Mar-09,31-Mar-09,,,31-Mar-09,17-Nov-09,,,,,,,,,,,23-Dec-09,31-Jan-10,2-Feb-10,31-Dec-13,1-Dec-13,,,31-Dec-14,,,,,,31-Dec-12,23-Dec-09,"ECA,",1,906001218284,Belarus--Mainstreaming Biodiversity Conservation into Territorial Planning Policies and Practices
906001218286,Biodiversity,3897,UNEP,UNEP,,Asia,,Kiribati,,KI,Biodiversity,B,B,GEF - 4,MSP,Medium-Sized Project,Under Implmentation,GET,GEF Trust Fund,"MELAD - Government of Kribati, Conservation International, New England Aquarium",Government,PAN,Child,False,False,False,False,False,False,False,False,False,False,Nicole Glineur,,,,,BD-1;BD-2;BD-5;BD-7;,;1;2;5;7;,,,,,20000,20000.0,,,,,2000.0,,890000.0,870200.0,,89000.0,87000.0,,945000.0,1793100.0,,23-Feb-09,3-Mar-09,,,3-Mar-09,12-Sep-11,,,,,,,,,6-Dec-11,,,30-Oct-11,6-Dec-11,14-Nov-14,,,,,,,,,,15-Jan-11,,"SIDS,",1,906001218286,Kiribati--PAS: Phoenix Islands Protected Area (PIPA)
906001218290,Biodiversity,3889,IADB,IADB,,LAC,,Panama,,PA,Biodiversity,B,B,GEF - 4,FP,Full-Sized Project,Under Implmentation,GET,GEF Trust Fund,"National Environmental Authority (ANAM: Autoridad Nacional del Ambiente), Panamanian Tourism Institute (IPAT: Instituto Paname�o de Turismo de Panama)",Government,,,False,False,False,False,False,False,False,False,False,True,Mark Zimsky,,,,,BD-1;BD-4;BD-5;BD-2;,;1;4;5;2;,,,,,100000,100000.0,,,,,10000.0,,4000000.0,,4000000.0,400000.0,,400000.0,8500000.0,,10000000.0,18-Feb-09,24-Feb-09,1-Jun-09,24-Jun-09,24-Jun-09,,6-Apr-11,,,,,,,,15-Jun-11,,,31-Aug-11,25-Sep-12,25-Sep-16,,,,,,,,,,30-Aug-13,,"LAC,",1,906001218290,Panama--Mainstreaming biodiversity conservation through low-impact ecotourism in the SINAP
906001218292,Biodiversity,3864,UNDP,UNDP,,Asia,,China,,CN,Biodiversity,B,B,GEF - 4,FP,Full-Sized Project,Project Completion,GET,GEF Trust Fund,Gansu Provincial Government,Government,PAN,Child,False,False,False,False,False,False,False,False,False,True,Ulrich Apel,271386.0,4072.0,,,,,,,,,80000,80000.0,,,,,8000.0,,1738000.0,,1738000.0,173800.0,,173800.0,7280000.0,,7280000.0,,2-Apr-09,1-Nov-09,12-Nov-09,12-Nov-09,,22-Jun-10,,,,,,,,,,,30-Nov-10,18-Jan-11,31-Dec-14,,,,,,,,30-Apr-10,,30-Sep-12,,"Asia,",1,906001218292,China--CBPF: Strengthening Globally Important Biodiversity Conservation Through Protected Area Strengthening in Gansu Province
906001218294,Biodiversity,3863,UNDP,UNDP,,LAC,,El Salvador,,SV,Biodiversity,B,B,GEF - 4,FP,Full-Sized Project,Under Implmentation,GET,GEF Trust Fund,"UNDP,  Ministry of Environment and Natural Resources (MARN),  Ministry of Tourism (MITUR), Ministry of Agriculture through Fisheries and Aquaculture Development Center (CENDEPESCA)",Government,,,False,False,False,False,False,False,False,False,False,True,Mark Zimsky,,3996.0,,-2-,BD-5;BD-4;,;5;4;,,,,,100000,100000.0,,,,,10000.0,,2354545.0,,2354545.0,235455.0,,235454.0,6053000.0,,6551815.0,22-Dec-08,25-Feb-09,15-Jun-09,24-Jun-09,24-Jun-09,,24-Jun-10,,,,,,,,,30-Jun-10,,31-Aug-10,7-Jul-11,15-Aug-14,,,,,,,,31-Aug-10,,31-Oct-12,,"LAC,",1,906001218294,El Salvador--Mainstreaming Biodiversity Management into Fisheries and Tourism Activities carried out in Coastal Marine Ecosystems
906001218304,Biodiversity,3849,UNDP,UNDP,,ECA,,Romania,,RO,Biodiversity,B,B,GEF - 4,MSP,Medium-Sized Project,Project Completion,GET,GEF Trust Fund,Ministry of Environment and Sustainable Development,Government,,,False,False,False,False,False,False,False,False,False,False,Ivan Zavadsky,,3458.0,,,,,,,,,50000,50000.0,,,,,5000.0,,950000.0,950000.0,,95000.0,95000.0,,4750000.0,4717041.0,,,5-Mar-09,,,5-Mar-09,5-Nov-09,,,,,,,,,,,27-Nov-09,31-Jan-10,27-Nov-09,31-Dec-13,,,,31-Dec-14,,,,,,31-Dec-12,27-Nov-09,"ECA,",1,906001218304,Romania--Improving the Financial Sustainability of the Carpathian System of Protected Areas
906001218306,Biodiversity,3848,FAO,FAO,,LAC,,Brazil,,BR,Biodiversity,B,B,GEF - 4,FP,Full-Sized Project,Under Implmentation,GET,GEF Trust Fund,Rio de Janeiro State Environmental Management Agency (FEEMA),Government,,,False,False,False,False,False,False,False,False,False,True,Mark Zimsky,,,,,BD-2;BD-3;BD-4;,;2;3;4;,,,,,100000,100000.0,,,,,10000.0,,2400000.0,,2300000.0,240000.0,,230000.0,7400000.0,,25050700.0,1-Dec-08,12-Mar-09,1-Jun-09,24-Jun-09,24-Jun-09,,15-Mar-11,,,,,,,,3-Jun-11,,,29-Apr-11,31-Aug-11,29-Jul-16,,,,,,,,,,31-Oct-13,,"LAC,",1,906001218306,Brazil--Integrated Management of the Ilha Grande Bay Ecosystem
906001218308,Biodiversity,3829,UNDP,UNDP,,LAC,,Ecuador,,EC,Biodiversity,B,B,GEF - 4,FP,Full-Sized Project,Under Implmentation,GET,GEF Trust Fund,Ministry of Environment (MOE); Ecuador Private Forests Network; Foundation for Agrarian and Rural Development (FUNDAR),Government,,,False,False,False,False,False,False,False,False,False,True,Mark Zimsky,,4142.0,,,,,,,,,100000,100000.0,,,,,10000.0,,6400000.0,,6400000.0,640000.0,,640000.0,9000000.0,,13531844.0,21-Oct-08,22-Oct-08,1-Jan-09,27-Jan-09,27-Jan-09,,25-Mar-10,,,,,,,,,,,30-Apr-10,5-May-10,31-Mar-15,,,,31-Dec-15,,,,,,31-Dec-14,,"LAC,",1,906001218308,Ecuador--Sustainable Financing of Ecuador’s National System of Protected Areas (SNAP) and Associated Private and Community-managed PA Subsystems
906001218310,Biodiversity,4207,World Bank,World Bank,,LAC,,Mexico,,MX,Biodiversity,B,B,GEF - 4,FP,Full-Sized Project,Under Implmentation,GET,GEF Trust Fund,CONABIO,Government,,,False,False,False,False,False,False,False,False,False,True,Andrew  Velthaus,270938.0,,,,BD-5;,;5;,,,,,130000,130000.0,,,,,13000.0,,11688182.0,,11688182.0,1168818.0,,1168818.0,19200000.0,,21482033.0,22-Dec-09,28-Jan-10,31-Mar-10,17-Mar-10,17-Mar-10,,21-Jun-12,,,,,,,,30-Aug-12,,,1-Aug-12,28-Feb-13,31-Aug-17,,,,,,,,,,5-Dec-14,,"LAC,",1,906001218310,Mexico--Sustainable Production Systems and Biodiversity Project
906001218312,Biodiversity,3825,UNDP,UNDP,,Asia,,Pakistan,,PK,Biodiversity,B,B,GEF - 4,FP,Full-Sized Project,Under Implmentation,GET,GEF Trust Fund,Ministry of Environment,Government,,,False,False,False,False,False,False,False,False,False,True,Ulrich Apel,378397.0,4048.0,,,BD-5;,;5;,,,,,25000,25000.0,,,,,2500.0,,1793182.0,,1793182.0,179318.0,,179318.0,6185000.0,,3488000.0,14-Oct-08,3-Mar-09,30-Jun-09,24-Jun-09,24-Jun-09,,17-May-11,,,,,,,,3-Sep-12,,,31-Aug-11,3-Sep-12,31-Jul-15,,,,,,,,,,30-Sep-13,,"Asia,",1,906001218312,Pakistan--Mountains and Markets: Biodiversity and Business in Northern Pakistan
906001218314,Biodiversity,3821,FAO,FAO,,AFR,,Cameroon,,CM,Biodiversity,B,B,GEF - 4,FP,Full-Sized Project,Under Implmentation,GET,GEF Trust Fund,"Ministry of Environment and Nature Protection (MINEP), Cameroon Wildlife Conservation Society (CWCS) and IUCN Cameroon Office",Government,PAN,Child,False,False,False,False,False,False,False,False,False,True,Charlotte Gobin,329964.0,,,,BD-3;BD-4;,;3;4;,,,,,85000,85000.0,,,,,8500.0,,1733182.0,,1733180.0,173318.0,,173318.0,3700000.0,,4656000.0,10-Oct-08,17-Apr-09,15-Jun-09,24-Jun-09,24-Jun-09,,2-Dec-11,,,,,,,,27-Dec-11,,,1-Nov-11,1-Aug-12,31-Jul-17,,,,,,,,,,1-Jun-14,,"AFR,",1,906001218314,Cameroon--CBSP Sustainable Community Based Management and Conservation of Mangrove Ecosystems in Cameroon
906001218316,Biodiversity,3819,FAO,FAO,,Asia,,Regional,"Fiji, Niue, Vanuatu, Samoa","00, FJ, WS, VU, NU",Biodiversity,B,B,GEF - 4,FP,Full-Sized Project,Under Implmentation,GET,GEF Trust Fund," Ministry of Local Government, Urban Development, Housing and Environment (Fiji), Ministry of Natural Resources and Environment (Samoa),",Government,PAN,Child,False,False,False,False,False,False,False,False,False,True,Dirk Gaul,17821.0,,,,BD-3;BD-4;BD-5;,;3;4;5;,,,,,350000,350000.0,,,,,35000.0,,6286000.0,,6283750.0,628600.0,,628375.0,9880000.0,,11787220.0,10-Oct-08,29-Oct-08,1-Jan-09,27-Jan-09,27-Jan-09,,14-Mar-11,,,,,,,,24-Feb-11,,,30-Apr-11,1-Jul-11,30-Jun-15,,,,,,,,,,30-Apr-13,,"SIDS, REG,",1,906001218316,Regional--PAS: Forestry and Protected Area Management
906001218318,Biodiversity,3816,UNEP,UNEP,,LAC,,Mexico,,MX,Biodiversity,B,B,GEF - 4,FP,Full-Sized Project,Under Implmentation,GET,GEF Trust Fund,"CONSERVATION INTERNATIONAL-MEXICO, COFOSECH, CONANP, Instituto de Historia Natural y Ecologia de Chiapas",NGO,,,False,False,False,False,False,False,False,False,False,True,Mark Zimsky,,,,,,,,,,,70000,70000.0,,,,,7000.0,,1485000.0,,1484044.0,148500.0,,148404.0,4850000.0,,5902275.0,6-Oct-08,2-Dec-08,30-Apr-09,21-Apr-09,21-Apr-09,,16-Jul-10,,,,,,,,,,,31-Aug-10,1-Nov-10,28-Feb-14,,,,,,,,,,30-Apr-12,,"LAC,",1,906001218318,Mexico--Mainstreaming the Conservation of Ecosystem Services and Biodiversity at the Micro-watershed Scale in Chiapas
906001218320,Biodiversity,3813,UNEP,UNEP,,LAC,,Mexico,,MX,Biodiversity,B,B,GEF - 4,FP,Full-Sized Project,Under Implmentation,GET,GEF Trust Fund,"CONANP, CONAFOR, ECOBANCA AC",Government,,,False,False,False,False,False,False,False,False,False,True,Mark Zimsky,226576.0,,,,,,,,,,100000,100000.0,,,,,10000.0,,5900000.0,,5900000.0,590000.0,,590000.0,9531000.0,,9788530.0,,24-Apr-09,30-Jun-09,24-Jun-09,24-Jun-09,,13-Oct-10,,,,,,,,,,,31-Dec-10,1-Dec-10,30-Nov-16,,,,,,,,,,31-Jul-13,,"LAC,",1,906001218320,Mexico--Integrating Trade-offs between Supply of Ecosystem Services and Land Use Options into Poverty Alleviation Efforts and Development Planning
906001218322,Biodiversity,3807,UNEP,UNEP,,CEX,"AFR, Asia, LAC",Global,"Chile, Lesotho, Trinidad and Tobago, Vietnam, South Africa","1W, CL, VN, TT, ZA, LS",Biodiversity,B,B,GEF - 4,FP,Full-Sized Project,Under Implmentation,GET,GEF Trust Fund,"CEAZA, Chile; CSIR, South Africa; UWI, Trinidad and Tobago, ISPONRE, Viet Nam",Government,,,False,False,False,False,False,False,False,False,False,True,Mark Zimsky,,,,,,,,,,,67000,67000.0,,,,,,,6296637.0,,6296637.0,636364.0,,636363.0,14045000.0,,19620551.0,11-Sep-08,21-Oct-08,1-Jan-09,27-Jan-09,27-Jan-09,,20-Apr-10,,,,,,,,,,,30-Jul-10,1-Jan-11,30-Jun-15,,,,,,,,,,31-Jul-12,,"AFR, Asia, LAC, SIDS, CEX,",1,906001218322,Global--Project for Ecosystem Services (ProEcoServ)
906001218328,Biodiversity,3790,UNEP,UNEP,,LAC,,Global,"Bolivia, Colombia, Ecuador, Peru, Venezuela","1W, PE, BO, EC, VE, CO",Biodiversity,B,B,GEF - 4,FP,Full-Sized Project,Project Completion,GET,GEF Trust Fund,"RARE; Alliance for Zero Extinction (AZE), Conservation International,",NGO,,,False,False,False,False,False,False,False,False,False,True,Mark Zimsky,,,,,BD-3;BD-4;BD-5;,;3;4;5;,,,,,50000,50000.0,,,,,,,1775000.0,,1775000.0,182500.0,,182500.0,1775000.0,,1775000.0,12-Sep-08,21-Oct-08,1-Jan-09,27-Jan-09,27-Jan-09,,1-Feb-10,,,,,,,,,,,1-May-10,1-Jan-10,31-Aug-13,31-Aug-13,,,,,,,,,31-Dec-11,,"LAC, CEX,",1,906001218328,Global--Communities of Conservation: Safeguarding the World's Most Threatened Species
906001218330,Biodiversity,3781,UNEP,UNEP,,AFR,AFR,Regional,"Gambia, Mali, Sierra Leone, Chad, Togo","00, TD, GM, ML, SL, TG",Biodiversity,B,B,GEF - 4,FP,Full-Sized Project,Under Implmentation,GET,GEF Trust Fund,"WCMC, Ministries of Environment and Natural resources & other partners",Multilateral,PAN,Child,False,False,False,False,False,False,False,False,False,True,Jean-Marc Sinnassamy,404597.0,,,,,,,,,,100000,100000.0,,,,,10000.0,,3636364.0,,3536363.0,353636.0,,353636.0,10000000.0,,12119471.0,11-Sep-08,28-Oct-08,1-Jan-09,27-Jan-09,27-Jan-09,,30-Jul-10,,,,,,,,,,,30-Aug-10,1-Oct-10,31-Dec-15,,,,,,,,,,30-Dec-12,,"AFR, REG,",1,906001218330,Regional--SPWA-BD: Evolution of PA systems with regard to climate change in the West Africa Region
906001218332,Biodiversity,3777,FAO,FAO,,AFR,,Regional,"Central African Republic, Congo, Gabon, Congo DR","00, CF, ZR, CG, GA",Biodiversity,B,B,GEF - 4,FP,Full-Sized Project,Under Implmentation,GET,GEF Trust Fund,"Ministry of Water, Forests, Hunting and Fishing (CAR); Ministry of Environment, Nature and Tourism (DRC); Ministry of Water and Forests (Gabon); Ministry of Sustainable Development, Forestry and Environment (Republic of Congo); International Union for the",Government,PAN,Child,False,False,False,False,False,False,False,False,False,True,Jean-Marc Sinnassamy,381992.0,,,,BD-4;,;4;,,,,,280000,280000.0,,,,,28000.0,,4245452.0,,4245211.0,424545.0,,424521.0,6000000.0,,7929700.0,10-Sep-08,21-Oct-08,1-Jan-09,27-Jan-09,27-Jan-09,,4-May-11,,,,,,,,13-Jun-11,,,30-Jun-11,1-Sep-12,31-Aug-17,,,,,,,,,,30-Sep-13,,"AFR, REG,",1,906001218332,Regional--CBSP Sustainable Management of the Wildlife and Bushmeat Sector in Central Africa
906001218334,Biodiversity,3770,UNDP,UNDP,,AFR,,Benin,,BJ,Biodiversity,B,B,GEF - 4,MSP,Medium-Sized Project,Project Completion,GET,GEF Trust Fund,"): Ministry of Environment and Nature Protection (MEPN), General Directorate of Forests and Natural Resources (DGFRN); Additional partners: local NGO partners",Government,PAN,Child,False,False,False,False,False,False,False,False,False,False,Jean-Marc Sinnassamy,404597.0,2823.0,,,BD-3;BD-4;,;3;4;,,,,,50000,50000.0,,,,,5000.0,,950000.0,950000.0,,95000.0,95000.0,,4070000.0,5636608.0,,8-Sep-08,8-Jul-09,,,8-Jul-09,27-Jul-10,,,,,,,,,,,,31-Oct-10,28-Jan-11,30-Sep-13,30-Apr-14,,,,,,,,,31-Mar-12,,"AFR,",1,906001218334,Benin--SPWA-BD: Incorporation of Sacred Forests into the Protected Areas System of Benin
906001218336,Biodiversity,4182,UNDP,UNDP,,Asia,,Malaysia,,MY,Biodiversity,B,B,GEF - 4,FP,Full-Sized Project,Under Implmentation,GET,GEF Trust Fund,"Government of Sabah, Malaysia",Government,,,False,False,False,False,False,False,False,False,False,True,Jean-Marc Sinnassamy,381992.0,4186.0,,,BD-1;BD-3;BD-4;,;1;3;4;,,,,,100000,100000.0,,,,,10000.0,,4400000.0,,4400000.0,440000.0,,440000.0,8800000.0,,19500000.0,1-Dec-09,28-Jan-10,31-Mar-10,17-Mar-10,17-Mar-10,,3-May-12,,,,,,,,22-Jun-12,,,31-Aug-12,22-Jun-12,31-Aug-18,,,,,,,,,,31-Aug-15,,"Asia,",1,906001218336,Malaysia--Biodiversity Conservation in Multiple-Use Forest Landscapes in Sabah
906001218340,Biodiversity,4175,FAO,FAO,,Asia,,China,,CN,Biodiversity,B,B,GEF - 4,FP,Full-Sized Project,CEO Endorsed,GET,GEF Trust Fund,State Oceanic Administration of China: Guandong Provincial Bureau of Ocean and Fisheries; Shendong Provincial Bureau of Ocean and Fisheries,Government,PAN,Child,False,False,False,False,False,False,False,False,False,True,Yoko Watanabe,226576.0,,,,,,,,,,120000,120000.0,,,,,12000.0,,3636400.0,,3516400.0,363640.0,,351600.0,11863500.0,,11845080.0,19-Nov-09,25-Jan-10,31-Mar-10,17-Mar-10,17-Mar-10,,22-Feb-13,,,,,,,,,,,30-Nov-12,,30-Oct-17,,,,,,,,,,30-Jun-15,,"Asia,",1,906001218340,China--CBPF: Demonstration of Estuarine Biodiversity Conservation Restoration and Protected Area Networking 
906001218342,Biodiversity,3729,UNEP,UNEP,,LAC,,Bahamas,,BS,Biodiversity,B,B,GEF - 4,FP,Full-Sized Project,Under Implmentation,GET,GEF Trust Fund,UNEP,Multilateral,,,False,False,False,False,False,False,False,False,False,True,Mark Zimsky,,,,,,,,,,,50000,50000.0,,,,,,,2200000.0,,2200000.0,225000.0,,225000.0,6760000.0,,7761600.0,7-Aug-08,23-Oct-08,1-Jan-09,27-Jan-09,27-Jan-09,,2-Nov-09,,,,,,,,8-Jan-10,,,31-Mar-10,1-Mar-10,15-Feb-15,,,,,,,,,,31-Dec-12,,"SIDS,",1,906001218342,Bahamas--Building a Sustainable National Marine Protected Area Network
906001218344,Biodiversity,3676,World Bank,World Bank,,LAC,,Argentina,,AR,Biodiversity,B,B,GEF - 4,MSP,Medium-Sized Project,Project Completion,GET,GEF Trust Fund,Aves Argentinas and Fundacion Vida Silvetre Argentina,NGO,,,False,False,False,False,False,False,False,False,False,False,Mark Zimsky,,,91659.0,,BD-4;,;4;,,,,,25000,,25000.0,,,,,,900000.0,900000.0,,92500.0,92500.0,,1910667.0,2100042.0,,25-Mar-08,17-Mar-09,,,17-Mar-09,8-Dec-09,,,,,,,,,,,,26-Feb-10,24-Jun-10,30-Sep-13,30-Sep-13,,,,,,,,,31-Dec-11,,"LAC,",1,906001218344,Argentina--Grasslands and Savannas of the Southern Cone of South America: Initiatives for their Conservation in Argentina
906001218348,Biodiversity,4169,World Bank,World Bank,,AFR,,Regional,Africa,"00, 3A",Biodiversity,B,B,GEF - 4,MSP,Medium-Sized Project,Under Implmentation,GET,GEF Trust Fund,"IUCN, ECOWAS",NGO,PAN,Child,False,False,False,False,False,False,False,False,False,False,Jean-Marc Sinnassamy,404597.0,,119952.0,,BD-4;BD-3;,;4;3;,,,,,0,,,,,,,,900000.0,900000.0,,90000.0,90000.0,,1100000.0,1140000.0,,12-Nov-09,11-Jan-10,,,11-Jan-10,15-Jul-10,,,,,,,,,,,,30-Sep-10,1-Mar-11,28-Feb-15,,,,,,,,,,21-Oct-12,,"AFR, REG,",1,906001218348,Regional--SPWA-BD: Scaling up the impacts of goods practices in linking poverty alleviation and biodiversity conservation
906001218350,Biodiversity,4158,UNEP,UNEP,,LAC,,Cuba,,CU,Biodiversity,B,B,GEF - 4,FP,Full-Sized Project,Under Implmentation,GET,GEF Trust Fund,"Instituto de Investigaciones Fundamentales en Agricultura Tropical (INIFAT), Cuba; Sistema Nacional de Areas Protegidas (SNAP),  Bioversity International ",Government,,,False,False,False,False,False,False,False,False,False,True,Mark Zimsky,,,,,,,,,,,100000,100000.0,,,,,10000.0,,1368182.0,,1368182.0,136818.0,,136818.0,2181887.0,,2780026.0,30-Oct-09,27-Jan-10,31-Mar-10,17-Mar-10,17-Mar-10,,22-Aug-12,,,,,,,,17-Jan-13,,,31-Aug-12,17-Jan-13,1-Dec-17,,,,,,,,,,28-Nov-14,,"SIDS,",1,906001218350,Cuba--Agricultural Biodiversity Conservation and Man and Biosphere Reserves in Cuba: Bridging Managed and Natural Landscapes
906001218352,Biodiversity,4150,UNEP,UNEP,,Asia,,Sri Lanka,,LK,Biodiversity,B,B,GEF - 4,FP,Full-Sized Project,Under Implmentation,GET,GEF Trust Fund,"The Ministry of Environment and natural Resources, Sri Lanka; Department of Agriculture, Sri Lanka, Platform for Agrobiodiversity Research, Rome, Italy; Biodiversity International, Rome, Italy.",Government,,,False,False,False,False,False,False,False,False,False,True,Yoko Watanabe,325999.0,,,,BD-4;BD-5;,;4;5;,,,,,95000,95000.0,,,,,9500.0,,1450455.0,,1450455.0,145045.0,,145045.0,3079520.0,,3233365.0,20-Oct-09,25-Jan-10,31-Mar-10,17-Mar-10,17-Mar-10,,9-Aug-12,,,,,,,,29-Jan-13,,,31-Dec-12,29-Jan-13,1-Dec-17,,,,,,,,,,30-Jun-15,,"Asia,",1,906001218352,Sri Lanka--Maintreaming Agrobiodiversity Conservation and Use in Sri Lankan Agro-ecosystems for Livelihoods and Adaptation to Climate Change
906001218354,Biodiversity,4113,IADB,IADB,,LAC,,Colombia,,CO,Biodiversity,B,B,GEF - 4,FP,Full-Sized Project,Under Implmentation,GET,GEF Trust Fund,National Federation of African Palm Growers (FEDEPALMA) as executing agency. Humboldt Institute on Biological Resources Research (IAvH) and World Wildlife Fund (WWF) as supporting partners,Private Sector,,,False,False,False,False,False,False,False,False,False,True,Mark Zimsky,,,,,BD-5;,;5;,,,,,149952,149952.0,,,,,14995.0,,4250000.0,,4250000.0,425000.0,,425000.0,14130000.0,,14318905.0,16-Sep-09,28-Jan-10,31-Mar-10,17-Mar-10,17-Mar-10,,16-Mar-12,,,,,,,,19-Apr-12,,,30-Apr-12,19-Jul-12,19-Jul-17,,,11-Oct-11,,,,,,,30-Apr-14,,"LAC,",1,906001218354,Colombia--Mainstreaming Biodiversity in Palm Cropping in Colombia with an Ecosystem Approach
