Project #,,Title,"National,Regional,Global?",Country,Sub region,PA Name,WDPA ID,Other WDPA IDs,Landscape,National PAS?,Location (coordinates),Other information,Source
3607,3607,Application of a Regional Approach to the Management of Marine and Coastal Protected Areas in Cuba's Southern Archipelagos,National,Cuba,,"Jardines de la Reina,",302609,,,no,,,ProDoc Pg 28
3607,3607,Application of a Regional Approach to the Management of Marine and Coastal Protected Areas in Cuba's Southern Archipelagos,National,Cuba,,Guacanayabo,,,,no,,,ProDoc Pg 28
3609,3609,Strengthening the Financial Sustainability and Operational Effectiveness of the Venezuelan National Parks System,National,Venezuela,,"43 existing National Parks, 21 existing National Monuments, 110 different recreational parks, and 4 new National Parks are the target of this project. (list of names on Pg 52 of ProDoc)",,,,yes,,"43 existing National Parks, 21 existing National Monuments, 110 different recreational parks, and 4 new National Parks are the target of this project. (Pg 52 of ProDoc)",ProDoc Pg 52
3616,3616,Establishing a Financially Sustainable National Protected Areas System,National,Haiti,,Macaya NP,7879,,,yes,,,ProDoc
3616,3616,Establishing a Financially Sustainable National Protected Areas System,National,Haiti,,Foret des Pins NP,,,,yes,,,ProDoc
3616,3616,Establishing a Financially Sustainable National Protected Areas System,National,Haiti,,La Visite NP,7880,,,yes,,,ProDoc
3616,3616,Establishing a Financially Sustainable National Protected Areas System,National,Haiti,,Caracol PA,,,,yes,,,ProDoc
3618,3618,Sustainable Management of Nyika Transfrontier Conservation Area,Regional,Malawi,,Nyika National Park - Malawi,779,,,no,,,TTs and ProDoc (PAD)
3618,3618,Sustainable Management of Nyika Transfrontier Conservation Area,Regional,Malawi,,Vwaza Marsh Wildlife Reserve Malawi,4648,,,no,,,TTs and ProDoc (PAD)
3618,3618,Sustainable Management of Nyika Transfrontier Conservation Area,Regional,Zambia,,Lundazi Forest Reserve,26944,,,no,,,TTs and ProDoc (PAD)
3618,3618,Sustainable Management of Nyika Transfrontier Conservation Area,Regional,Zambia,,Chama Nature Park ,,,,no,,,TTs and ProDoc (PAD)
3618,3618,Sustainable Management of Nyika Transfrontier Conservation Area,Regional,Zambia,,Nyika National Park - Zambia,1102,,,no,,,TTs and ProDoc (PAD)
3618,3618,Sustainable Management of Nyika Transfrontier Conservation Area,Regional,Zambia,,Mitenge Forest Reserve Zambia,,,,no,,,TTs and ProDoc (PAD)
3618,3618,Sustainable Management of Nyika Transfrontier Conservation Area,Regional,Malawi/ Zambia,,Bambanda-Zaro Sanctuary Malawi/Zambia,,,,no,,,TTs and ProDoc (PAD)
3623,3623,Establishment of Incentives for the Conservation of Ecosystem Services of Global Significance,National,Argentina,,,,,,,,"PES schemes in the provinces of Chaco, Formosa, Entre Rios and Jujuy",ProDoc Pg 24
3626,3626,PAS: The Micronesia Challenge :  Sustainable Finance Systems for Island Protected Area Management - under the GEF Pacific Alliance for Sustainability,Regional,Republic of Palau; Federated States of Micronesia; Republic of the Marshall Islands,,10 PAs,,,,,,Project goal is to effectively conserve at least 30% of the near-shore marine and 20% of the terrestrial resources across Micronesia by 2020. PA names not mentioned. 10 Pilot PA sites will be established,ProDoc
3637,#N/A,SFM Transforming Management of Biodiversity-rich Community Production Forests through Building National Capacities for Market-based Instruments - under the Sustainable Forest Management Program,National,Mexico,,N/A,,,,n/a,,SFM Project. No PAs ,ProDoc
3669,#N/A,MENARID: Second Natural Resources Management Project,National,Tunisia,,N/A,,,,,,No PAs mentioned,ProDoc
3670,3670,CBPF: Jiangsu Yancheng Wetlands System Protection ,National,China,,Jiangsu Dafeng Milu (Pere David's Deer) National Nature Reserve (JDMNNR),777777,,,no,,,ProDoc and METTs
3670,3670,CBPF: Jiangsu Yancheng Wetlands System Protection ,National,China,,Yancheng Rare Birds National Nature Reserve,900685,96032; 67737,,no,,,ProDoc and METTs
3682,#N/A,Developing an Experimental Methodology for Testing the Effectiveness of Payments for Ecosystem Services to Enhance Conservation in Productive Landscapes in Uganda,National,Uganda,,,,,,,,ProDoc or METTs or TE not available on PMIS,
3692,3692,Effective Management of  Nkhotakota Wildlife Reserve (PDMNWR),National,Malawi,Miombo Ecoregion,Nkhotakota Wildlife Reserve,2318,,yes,,,,ProDoc and METTs
3713,3713,Establishing Effectively Managed Marine Protected Areas in Djibouti,National,Djibouti,,,,,,,,No TE or TTs uploaded. ProDoc in French,
3750,3750,CBSP Catalyzing Sustainable Forest Management in the Lake Tele-Lake Tumba (LTLT) Transboundary Wetland Landscape,Regional,Republic of Congo,,Lake Tele,,,yes,,,,ProDoc
3750,3750,CBSP Catalyzing Sustainable Forest Management in the Lake Tele-Lake Tumba (LTLT) Transboundary Wetland Landscape,Regional,Democratic Republic of the Congo,,Lake Tumba,,,yes,,,,ProDoc
3757,3757,CBSP – Strengthening the National System of protected areas in Equatorial Guinea for the effective conservation of representative ecosystems and globally significant biodiversity,National,Equatorial Guinea,,Pico de Basile NP,20264,,,,,,ProDoc
3757,3757,CBSP – Strengthening the National System of protected areas in Equatorial Guinea for the effective conservation of representative ecosystems and globally significant biodiversity,National,Equatorial Guinea,,Caldera de Luba Scientific Reserve,313354,,,,,,ProDoc
3757,3757,CBSP – Strengthening the National System of protected areas in Equatorial Guinea for the effective conservation of representative ecosystems and globally significant biodiversity,National,Equatorial Guinea,,Monte Alen NP,20267,,,,,,ProDoc
3757,3757,CBSP – Strengthening the National System of protected areas in Equatorial Guinea for the effective conservation of representative ecosystems and globally significant biodiversity,National,Equatorial Guinea,,Rio Muni Natural Reserve (Reserva Natural Estuario de Rio Muni),901294,20260,,,,,ProDoc
3757,3757,CBSP – Strengthening the National System of protected areas in Equatorial Guinea for the effective conservation of representative ecosystems and globally significant biodiversity,National,Equatorial Guinea,,Rio Campo Natural Reserve,313361,,,,,,ProDoc
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,Montego Bay Marine Park,203,,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,Blue and John Crown Mountains NP,28856,,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,Negril Environmental PA,,,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,Negril Marine Park,13676,,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,Palisadoes - Port Royal PA,902403,14871,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,Coral Spring-Mountain Spring PA,555542828,,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,Portland Bight Protected Area ,220101,902859,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,Ocho Rios Marine Park,202,,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,Mason River Protected Area,555547986,,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,"Bogue Lagoon, St James Fish Sanctuary",,,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,"Bowden, St. Thomas FS",,,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,Airport Point in St. James FS,,,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,"Discovery Bay Lagoon, St. Ann",13677,,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,Bluefields Bay in Westmoreland FS,555542822,,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,"Galeon Bay, St. Elizabeth FS",,,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,"Salt Harbour, Clarendon FS",555542900,,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,"Galleon Harbour, St. Catherine FS",555542818,,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,"Three Bays Area in Old Harbour, St. Catherine FS",,,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,Forestry North East - Forest Reserve,,,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,Forestry South East - FR,,,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,Forestry North West - FR,,,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,Forestry South West - FR,,,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,Black River (St. Elizabeth) National Monument,145816,,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,Spanish Town ( St. Catherine) NM,,,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,Titchfield Hill (Portland) NM,,,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,Falmouth (Trelawny) National Heritage,,,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,Seville (St. Ann) NH,,,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,Rio Nuevo Taine Site(St. Mary) NH,,,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,Mountain River Cave( St. Catherine) NH,,,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,Mason River Reserve( Clarendon) NM,555547986,,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,Pedro Bank,,,,yes,,,ProDoc and METTs
3764,#N/A,Strengthening the Operational and Financial Sustainability of the National Protected Area System,National,Jamaica,,Black River ,555542821,,,yes,,,ProDoc and METTs
3790,#N/A,Communities of Conservation: Safeguarding the World's Most Threatened Species,Global,Ecuador,,"ETAPA
Subwatershed Yanuncay
River",,,,,,AZE Name Laguna La Toreadora,ProDoc Pg 83
3790,#N/A,Communities of Conservation: Safeguarding the World's Most Threatened Species,Global,Peru,,"Instituto del Bien Común
Pachitea Watershed,
Yanachaga Chemillen
National Park ",,,,,,AZE Name Coordillera Yanachanga,ProDoc Pg 83
3790,#N/A,Communities of Conservation: Safeguarding the World's Most Threatened Species,Global,Ecuador,,"Naturaleza y Cultura
Internacional
San Andrés Watershed,
Zamora Chinchipe ",,,,,,AZE Name Reserva Tapichalaca,ProDoc Pg 83
3790,#N/A,Communities of Conservation: Safeguarding the World's Most Threatened Species,Global,Colombia,,"Unidad de Parques
Nacionales de Colombia,
Parque Farallones del Cali
Anchicaya Watershed,
Farallones del Cali ",,,,,,AZE name Frallones del Cali,ProDoc Pg 83
3790,#N/A,Communities of Conservation: Safeguarding the World's Most Threatened Species,Global,Peru,,"APECO
Tilacancha Watershed,
Chachapoyas",,,,,,AZE Name Pomacochas,ProDoc Pg 83
3790,#N/A,Communities of Conservation: Safeguarding the World's Most Threatened Species,Global,Colombia,,"CORPOGUAVIO
Siecha Watershed,
Cundinamarca ",,,,,,AZE Name PNN Chingaza,ProDoc Pg 83
3790,#N/A,Communities of Conservation: Safeguarding the World's Most Threatened Species,Global,Peru,,"Caritas Jaen
Quanda Watershed,
Cajamarca ",,,,,,AZE Name Coordillera del Condor,ProDoc Pg 83
3790,#N/A,Communities of Conservation: Safeguarding the World's Most Threatened Species,Global,Colombia,,"Fundacion Natura -
Colombia
Watershed Las Cruces,
Santander ",,,,,,AZE Name Reserva Natural Reinita Cerulea,ProDoc Pg 83
3790,#N/A,Communities of Conservation: Safeguarding the World's Most Threatened Species,Global,Bolivia,,"Fundacion Natura - Bolivia
Comarapa, Alto Amboró, ",,,,,,AZE Name Alto Amboro,ProDoc Pg 83
3790,#N/A,Communities of Conservation: Safeguarding the World's Most Threatened Species,Global,Ecuador,,"Fundacion Arcoiris
Cantón Espíndola, ",,,,,,AZE Name Abra de Zamora,ProDoc Pg 83
3790,#N/A,Communities of Conservation: Safeguarding the World's Most Threatened Species,Global,Ecuador,,"Aves y Conservacion
Watershed Rivers Alambi,
Pichan y Cinto, Pichincha ",,,,,,AZE Name Estribaciones Occidentales del Pichincha,ProDoc Pg 83
3790,#N/A,Communities of Conservation: Safeguarding the World's Most Threatened Species,Global,Colombia,,"ProAves
Roncesvalles, Tolima",,,,,,AZE Name Reservas comunitarias Roncesvalles,ProDoc Pg 83
3807,#N/A,Project for Ecosystem Services (ProEcoServ),Global,"Chile, Vietnam, Trinidad&Tobago, South Africa, Lesotho",,,,,,,,Policy project. No PAs mentioned in ProDoc. No METTs on PMIS,
3819,3819,PAS: Forestry and Protected Area Management,Regional,Fiji,,"Greater Taveuni Protected Area 
",,,,,Lat. -18.83 Long.179.95 ,Incl. Taveuni Reserved Forest; and Ravilevu NR,
3819,3819,PAS: Forestry and Protected Area Management,Regional,Fiji,,Delaikoro ,,,,,Lat. -16.65 Long.179.23 ,Incl. Waisali Forest Amenity Reserve,
3819,3819,PAS: Forestry and Protected Area Management,Regional,Fiji,,Greater Tomaniivi Protected Area ,,,,,Lat. -17.62 Long.178.02 ,Incl. Tomaniivi NR; Wabu Forest,
3819,3819,PAS: Forestry and Protected Area Management,Regional,Samoa,,Savaii Upland Forest PA (4 PAs; see other info -->),,,,,Lat. -13.71 Long. -172.51,Incl. Sala'ilua-Siutu Community Conservation Area; Lata NP; Taga Community CA; and Sili and Gautavi Community Cas,
3819,3819,PAS: Forestry and Protected Area Management,Regional,Vanuatu,,Lake Letas conservation Area,18919,,,,,,
3819,3819,PAS: Forestry and Protected Area Management,Regional,Vanuatu,,Erromango Kauri Forest CA,18274,,,,,,
3819,3819,PAS: Forestry and Protected Area Management,Regional,Vanuatu,,Homo Bay Indigenous Reserve,,,,,Lat -15.95 Long 168.18 ,,
3819,3819,PAS: Forestry and Protected Area Management,Regional,Vanuatu,,Penaoru Indigenous Reserve,,,,,Lat -14.96 Long 166.63 ,,
3819,3819,PAS: Forestry and Protected Area Management,Regional,Niue,,Huvalu Forest CA,61918,,,,,,
3819,3819,PAS: Forestry and Protected Area Management,Regional,Niue,,"Tuapa, Avatele, Makefu and Mutalau Tapu Areas",,,,,"Tuapa Tapu Area Lat -18.99 Long -169.90
Avatele Tapu Area Lat -19.12 Long -169.91
Makefu Tapu Area Lat -19.00 Long -169.91
Mutalau Tapu Area Lat -18.96 Long -169.83 ",,
3819,3819,PAS: Forestry and Protected Area Management,Regional,Niue,,2 new PAs to be determined,,,,,,,
