"","dist_to_all_rivers.na.mean","dist_to_roads.na.mean","srtm_elevation_500m.na.mean","srtm_slope_500m.na.mean","accessibility_map.na.mean","gpw_v3_density.2000.mean","wdpa_5km.na.sum","treecover2000.na.mean","latitude","longitude","udel_precip_v4_01_yearly_max.2002.mean","udel_precip_v4_01_yearly_min.2002.mean","udel_precip_v4_01_yearly_mean.2002.mean","udel_air_temp_v4_01_yearly_max.2002.mean","udel_air_temp_v4_01_yearly_min.2002.mean","udel_air_temp_v4_01_yearly_mean.2002.mean","v4composites_calibrated.2002.mean","ltdr_yearly_ndvi_mean.2002.mean","treatment","ltdr_yearly_ndvi_mean.2014.mean","propensity","ML.prop","transOutcome","transProp","tree.pred","GEF_ID","Title"
"2372",5385.1650390625,4472.1357421875,2260,9.72641086578369,740,21.7950706481934,1,90,1.586072,-76.120731,163,57.5,99.1333333333333,18,16.4,17.175,0,1215.58422852,1,1516.82507324,0.710165303285189,0.710165303285189,2135.87606466163,0.710165303285189,-1076.7378538297,925,"Conservation of  Montane Forest and Paramo in the Colombian Massif, Phase I"
"2373",2000,2000,2585,11.9456653594971,465,3.717689037323,1,90,1.550811,-76.78069,235.4,48.2,146.808333333333,11.1,10,10.5833333333333,0,920.467590332,1,997.22857666,0.860855505922667,0.860855505922667,1158.41575014516,0.860855505922667,-1076.7378538297,925,"Conservation of  Montane Forest and Paramo in the Colombian Massif, Phase I"
"2400",3605.55126953125,2000,1035,5.90352249145508,77,5.26316690444946,1,78,45.734247,22.519498,73.5,5.3,39.0583333333333,20.2,-4.6,8.775,0,2561.21923828,1,2478.35009766,0.70854977342596,0.70854977342596,3497.77840683901,0.70854977342596,880.012278062807,1026,"Enhancing Coverage and Management Effectiveness of the Subsystem of Forest Protected Areas in Turkey’s National System of Protected Areas"
"2409",5000,1000,105,2.62800335884094,363,1.31854295730591,1,75,-34.728576,19.806091,61.1,12.9,36.4166666666667,20.8,13.2,17.2583333333333,0,2711.91918945,1,2189.06176758,0.61700876255375,0.61700876255375,3547.86171677635,0.61700876255375,880.012278062807,1055,"Agulhas Biodiversity Initiative (ABI)"
"2429",1414.21362304688,0,160,0.138355299830437,130,39.8678398132324,1,0,45.000571,122.323768,88.2,0,27.95,24.9,-14.5,5.81666666666667,0,1717.18237305,1,1662.53479004,0.21649334056144,0.21649334056144,7679.38074089709,0.21649334056144,880.012278062807,1097,"Development of a Wetland Site and Flyway Network for Conservation of the Siberian Crane and Other Migratory Waterbirds in Asia"
"2433",2236.06787109375,0,127,0.0618744678795338,117,58.3840789794922,1,0,45.898802,123.781595,107.8,0,32.75,24.6,-16,5.51666666666667,8,2045.29162598,1,2237.5,0.308157820909653,0.308157820909653,7260.88986933743,0.308157820909653,880.012278062807,1097,"Development of a Wetland Site and Flyway Network for Conservation of the Siberian Crane and Other Migratory Waterbirds in Asia"
"2440",0,2000,279,0.154685854911804,441,2.1541109085083,0,0,50.87735,67.134258,36,0.9,19.4583333333333,20.1,-19.3,4.33333333333333,0,1989.88293457,1,2159.24682617,0.428394516059838,0.428394516059838,5040.32321895642,0.428394516059838,880.012278062807,1097,"Development of a Wetland Site and Flyway Network for Conservation of the Siberian Crane and Other Migratory Waterbirds in Asia"
"2446",6708.2041015625,6324.55517578125,5459,6.37085723876953,2521,NA,1,0,-9.391897,-77.406049,134.6,0,61.1416666666667,12.3,10.3,11.4666666666667,0,1039.42858887,1,869.048950195,NA,NA,NA,NA,-1076.7378538297,1101,"Participatory Management of Protected Areas"
"2447",6708.2041015625,6324.55517578125,5459,6.37085723876953,2521,NA,1,0,-9.391897,-77.406049,134.6,0,61.1416666666667,12.3,10.3,11.4666666666667,0,1039.42858887,1,869.048950195,NA,NA,NA,NA,-1076.7378538297,1101,"Participatory Management of Protected Areas"
"2455",440204.5,1000,1072,15.3187313079834,375,37.8644981384277,1,0,16.623005,-24.351637,NA,NA,NA,NA,NA,NA,5,1391.88317871,1,957.578369141,NA,NA,NA,NA,880.012278062807,1124,"Integrated Participatory Ecosystem Management In and Around Protected Areas, Phase I"
"2460",3000,0,44,0.146747916936874,223,14.0056295394897,0,0,47.915704,134.418071,145,2.2,50.5666666666667,20.3,-21.3,2.175,0,1954.4921875,1,2697.78271484,0.250220105593447,0.250220105593447,10781.6384636305,0.250220105593447,880.012278062807,1126,"Sanjiang Plain Wetlands Protection Project"
"2461",NA,NA,NA,NA,NA,NA,1,0,18.234159,109.481002,NA,NA,NA,NA,NA,NA,44,2131.11206055,1,1621.30859375,NA,NA,NA,NA,880.012278062807,1128,"Biodiversity Management in the Coastal Area of China's South Sea"
"2497",4123.10546875,1000,1324,5.01169633865356,68,1.5139240026474,1,78,51.949365,94.107782,53.7,3.2,22.4166666666667,20.5,-28.1,-0.858333333333333,0,2502.17041016,1,2745.43408203,0.571120497243003,0.571120497243003,4807.10129523133,0.571120497243003,880.012278062807,1177,"Biodiversity Conservation in the Russian Portion of the Altai-Sayan Ecoregion"
"2504",0,2000,473,0.0437518656253815,72,6.47456693649292,1,0,53.810156,90.668158,81.6,5.4,32.2,18.5,-20.7,2.64166666666667,0,2052.03491211,1,2257.11230469,0.667449049891212,0.667449049891212,3381.69977926838,0.667449049891212,880.012278062807,1177,"Biodiversity Conservation in the Russian Portion of the Altai-Sayan Ecoregion"
"2520",2236.06787109375,1414.21362304688,160,0.240633890032768,128,20.8630409240723,1,78,55.223699,25.7407,101.3,13.5,44.15,20.1,-9.7,6.78333333333333,0,2935.56298828,1,3040.12426758,0.748668350045663,0.748668350045663,4060.70894728564,0.748668350045663,880.012278062807,1200,"Conservation of Inland Wetland Biodiversity"
"2530",2828.42724609375,5830.95166015625,628,12.9461431503296,243,94.4297332763672,1,100,-41.385077,-72.490818,559.3,115.5,307.366666666667,14.7,3.1,8.76666666666667,0,2414.69189453,1,3223.65942383,0.974659330606806,0.974659330606806,3307.47300374481,0.974659330606806,-1076.7378538297,1207,"Regional System of Protected Areas for Sustainable Conservation and Use of Valdivian Temperate Rainforest"
"2542",3000,16643.31640625,NA,NA,NA,22.7798805236816,0,0,-40.716613,-73.843946,229.5,32.6,136.183333333333,14.3,5.3,9.725,0,2991.82958984,1,3522.6574707,NA,NA,NA,NA,-1076.7378538297,1236,"Conserving Globally Significant Biodiversity along the Chilean Coast"
"2543",3000,16643.31640625,NA,NA,NA,22.7798805236816,0,0,-40.716613,-73.843946,229.5,32.6,136.183333333333,14.3,5.3,9.725,0,2991.82958984,1,3522.6574707,NA,NA,NA,NA,-1076.7378538297,1236,"Conserving Globally Significant Biodiversity along the Chilean Coast"
"2549",3162.27758789062,0,1026,0.754279792308807,150,50.0881118774414,1,0,8.913531,40.034589,129.9,4.1,44.4166666666667,25.1,18.2,21.5,0,1685.23120117,1,1409.86914062,0.320317102876412,0.320317102876412,4401.47943384706,0.320317102876412,880.012278062807,1239,"Sustainable Development of the Protected Area System"
"2550",3162.27758789062,0,1026,0.754279792308807,150,50.0881118774414,1,0,8.913531,40.034589,129.9,4.1,44.4166666666667,25.1,18.2,21.5,0,1685.23120117,1,1409.86914062,0.320317102876412,0.320317102876412,4401.47943384706,0.320317102876412,880.012278062807,1239,"Sustainable Development of the Protected Area System"
"2557",1000,1000,997,0.333917886018753,468,0.161148399114609,1,0,-25.802115,22.887762,79,2.4,24.45,28.5,13.2,22.5416666666667,0,2185.09228516,1,2380.66235352,0.371796943984894,0.371796943984894,6403.12512524774,0.371796943984894,880.012278062807,1242,"Desert Margin Programme, Phase 1"
"2559",1000,0,770,0.934457540512085,10,41.0258598327637,1,0,-17.935071,25.851237,108.9,0,35.675,29.2,18.8,24.9083333333333,25,2480.58374023,1,2514.23706055,0.537184908318405,0.537184908318405,4680.39407216507,0.537184908318405,880.012278062807,1268,"Effective Management of the National Protected Areas System"
"2600",1000,1000,318,2.98030781745911,72,6.27861309051514,1,0,-33.647525,21.699212,33,0,11.4083333333333,22.2,11.8,17.8333333333333,0,2090.62182617,1,2732.45458984,0.595220642835597,0.595220642835597,4590.65830919899,0.595220642835597,880.012278062807,1516,"C.A.P.E. Biodiversity Conservation and Sustainable Development Project"
"2601",1000,1000,318,2.98030781745911,72,6.27861309051514,1,0,-33.647525,21.699212,33,0,11.4083333333333,22.2,11.8,17.8333333333333,0,2090.62182617,1,2732.45458984,0.595220642835597,0.595220642835597,4590.65830919899,0.595220642835597,880.012278062807,1516,"C.A.P.E. Biodiversity Conservation and Sustainable Development Project"
"2611",3162.27758789062,1000,870,0.47976553440094,381,0.512691676616669,1,0,-20.779771,14.74871,73.4,0,15.7,16.6,10.6,13.5666666666667,0,1663.79077148,1,1286.76342773,0.45946030081911,0.45946030081911,2800.59762603211,0.45946030081911,880.012278062807,1590,"Integrated Ecosystem Management in Namibia through the National Conservancy Network"
"2641",1000,0,67,2.35650658607483,38,17.8835906982422,0,74,55.581637,49.032823,109.5,19.5,49.925,23.1,-17.6,5.28333333333333,10,2067.15698242,1,3173.54492188,0.515955592558084,0.515955592558084,6150.810200827,0.515955592558084,880.012278062807,1776,"Strengthening the Network of Training Centers for Protected Area Management through Demonstration of a Tested Approach"
"2642",1000,0,245,0.8315150141716,58,9.32208061218262,1,85,53.292243,49.667033,92.7,6.4,37.4583333333333,22.9,-18.9,5.325,0,2666.16821289,1,3575.32348633,0.74696637012154,0.74696637012154,4786.45843955231,0.74696637012154,880.012278062807,1776,"Strengthening the Network of Training Centers for Protected Area Management through Demonstration of a Tested Approach"
"2645",0,1000,282,0.14007405936718,227,6.17411088943481,1,29,-21.619134,-62.462457,155.4,0,38.1,29.4,17.2,25.0833333333333,0,2852.19604492,1,2776.38452148,0.781984408219162,0.781984408219162,3550.43462797775,0.781984408219162,880.012278062807,NA,""
"2655",1000,1000,303,0.0901967212557793,181,16.8867492675781,1,6,11.541441,15.207616,175.6,0,47.675,34.9,21.4,28.3833333333333,0,2396.51904297,1,1974.12817383,0.361191490519803,0.361191490519803,5465.59989823948,0.361191490519803,880.012278062807,1855,"Community-Based Ecosystem Management Project"
"2661",3605.55126953125,0,3376,5.75949668884277,226,90.0053329467773,1,63,5.425719,-73.558899,136.9,0.2,59.4666666666667,16.9,14.2,15.875,6,1863.55993652,1,1806.06408691,0.702238486684281,0.702238486684281,2571.86713795421,0.702238486684281,-1076.7378538297,1918,"Conservation of the Biodiversity of the Paramo in the Northern and Central Andes"
"2662",3162.27758789062,7000,3230,22.0206394195557,1522,15.0383596420288,1,65,-5.181445,-79.268976,188.6,45.9,83.8,17.2,15,16.15,0,1321.2755127,1,1719.71740723,0.723316826076699,0.723316826076699,2377.54376122815,0.723316826076699,-1076.7378538297,1918,"Conservation of the Biodiversity of the Paramo in the Northern and Central Andes"
"2668",1414.21362304688,1414.21362304688,317,8.27243041992188,37,14.5747499465942,1,68,48.494698,20.616762,112.3,2.8,46.2666666666667,22.9,-1.7,11.125,0,2498.49682617,1,2747.56616211,0.757088432287693,0.757088432287693,3629.12183694008,0.757088432287693,880.012278062807,1994,"Conservation and Sustainable Use of Biodiversity through Sound Tourism Development in Biosphere Reserves in Central and Eastern Europe"
"2682",2000,2236.06787109375,3054,5.56151723861694,108,172.695602416992,1,58,19.066902,-99.30786,220.4,3.4,84.0583333333333,15.1,9.3,12.1,7,2374.30493164,1,2032.3416748,0.8458059254031,0.8458059254031,2402.8463430679,0.8458059254031,-1076.7378538297,2078,"Consolidation of the Protected Area System (SINAP II) - Second Tranche"
"2683",3605.55126953125,2000,3166,5.86120796203613,36,477.609008789062,1,90,19.355509,-99.410595,220.4,3.4,84.0583333333333,15.1,9.3,12.1,14,2405.48901367,1,1850.95141602,0.86736358956393,0.86736358956393,2133.99713602294,0.86736358956393,-1076.7378538297,2078,"Consolidation of the Protected Area System (SINAP II) - Second Tranche"
"2707",1000,19235.384765625,1179,7.46336889266968,2003,17.78830909729,1,97,9.138408,-82.713879,503.7,122.8,228.858333333333,19.2,18.3,18.75,0,1888.57617188,1,1944.96826172,0.738710481615201,0.738710481615201,2632.92360149987,0.738710481615201,-1076.7378538297,2102,"Second Rural Poverty, Natural Resources Management and Consolidation of the Mesoamerican Biological Corridor Project"
"2721",5656.8544921875,3605.55126953125,3004,8.73891162872314,441,163.291900634766,1,97,19.546911,-100.257379,254.1,5.1,82.8583333333333,16.6,11.1,13.7166666666667,5,2698.41333008,1,2178.12915039,0.848714146864346,0.848714146864346,2566.38723230584,0.848714146864346,-1076.7378538297,2443,"Environmental Services Project"
"2722",8062.2578125,7071.06787109375,3877,11.4772500991821,575,79.2995834350586,1,0,19.49836,-97.157867,297.5,17.9,103.783333333333,12,6.9,9.975,0,1948.87731934,1,1333.42285156,0.85717014654115,0.85717014654115,1555.61046653412,0.85717014654115,-1076.7378538297,2443,"Environmental Services Project"
"2741",0,2000,938,0.652593672275543,626,0.545218825340271,1,0,-17.497062,13.724428,92.1,0,24.4083333333333,28.3,19.4,25.1083333333333,0,2634.75634766,1,2537.19995117,0.40069082918899,0.40069082918899,6332.06394143178,0.40069082918899,880.012278062807,2492,"Strengthening the Protected Area Network (SPAN)"
"2746",4472.1357421875,7280.10986328125,567,4.99346780776978,511,47.4613609313965,1,100,9.646822,-83.084568,734.9,163.6,326.366666666667,19.2,17.1,17.9333333333333,0,2627.74072266,1,2143.14135742,0.948807251509777,0.948807251509777,2258.77421785063,0.948807251509777,-1076.7378538297,2517,"Sustainable Environmental Management for Sixaola River Basin"
"2751",0,14317.8212890625,939,2.37014389038086,1208,0.343377709388733,1,13,5.511431,-61.931617,399.6,33.6,169.425,15.3,12,13.6083333333333,0,2919.24707031,1,2774,0.827435271583173,0.827435271583173,3352.52810131283,0.827435271583173,-1076.7378538297,2594,"DHEKUANA NONOODO:  Sustainable Use and Conservation of Biodiversity Resources of Dhekuana Indigenous Lands"
"2767",1000,1414.21362304688,1443,0,572,2.13262104988098,1,0,48.804026,85.791842,67.1,16.4,33.7166666666667,16.7,-19.1,0.491666666666666,0,2280.54663086,1,1953.47827148,0.352679945557542,0.352679945557542,5538.95478347032,0.352679945557542,880.012278062807,2836,"Conservation and Sustainable use of Biodiversity in the Kazakhstani Sector of the Altai-Sayan Mountain Ecoregion"
"2790",12041.5947265625,1000,7,0.111545689404011,387,38.999641418457,0,0,26.604029,-78.401322,NA,NA,NA,NA,NA,NA,0,2374.54272461,1,2161.35375977,NA,NA,NA,NA,880.012278062807,3729,"Building a Sustainable National Marine Protected Area Network"
"2791",12041.5947265625,1000,7,0.111545689404011,387,38.999641418457,0,0,26.604029,-78.401322,NA,NA,NA,NA,NA,NA,0,2374.54272461,1,2161.35375977,NA,NA,NA,NA,880.012278062807,3729,"Building a Sustainable National Marine Protected Area Network"
"2794",14866.068359375,0,12,0.0309372432529926,393,38.999641418457,0,0,26.538227,-78.671867,NA,NA,NA,NA,NA,NA,57,1702.85083008,1,1808.37731934,NA,NA,NA,NA,880.012278062807,3729,"Building a Sustainable National Marine Protected Area Network"
"2826",2236.06787109375,2000,169,1.48030138015747,41,55.6000785827637,0,0,19.748368,-71.256069,104.9,0,26.9083333333333,29.6,25.1,27.5416666666667,0,2927.19433594,1,2728.59521484,0.582096050692931,0.582096050692931,4687.534319451,0.582096050692931,880.012278062807,2907,"Re-engineering the National Protected Area System in Order to Achieve Financial Sustainability"
"2828",NA,NA,4,3.36848640441895,67,162.428100585938,1,0,19.854116,-71.15322,104.9,0,26.9083333333333,29.6,25.1,27.5416666666667,0,2987.64379883,1,2139.63842773,NA,NA,NA,NA,880.012278062807,2907,"Re-engineering the National Protected Area System in Order to Achieve Financial Sustainability"
"2833",7000,1000,2321,0.903483390808105,57,167.053802490234,1,85,18.790336,-70.647337,132,0,45.3166666666667,19.8,16.2,18.125,0,3056.99267578,1,2073.09716797,0.744698865893196,0.744698865893196,2783.80599584171,0.744698865893196,880.012278062807,2907,"Re-engineering the National Protected Area System in Order to Achieve Financial Sustainability"
"2841",NA,NA,NA,NA,NA,1921.79504394531,1,0,18.432034,-69.687833,NA,NA,NA,NA,NA,NA,37,2486.15112305,1,2224.09936523,NA,NA,NA,NA,880.012278062807,2907,"Re-engineering the National Protected Area System in Order to Achieve Financial Sustainability"
"2891",1414.21362304688,1000,-2,0.0691777542233467,97,376.925811767578,1,0,33.485953,120.511845,NA,NA,NA,NA,NA,NA,5,2120.98486328,1,1368.04345703,NA,NA,NA,NA,880.012278062807,3670,"CBPF: Jiangsu Yancheng Wetlands System Protection "
"2901",NA,NA,NA,NA,NA,NA,1,0,17.914528,-76.799884,NA,NA,NA,NA,NA,NA,10,1535.17492676,1,1449.21508789,NA,NA,NA,NA,880.012278062807,3764,"Strengthening the Operational and Financial Sustainability of the National Protected Area System"
"2908",NA,1000,NA,NA,NA,195.216201782227,1,0,17.851557,-77.147108,NA,NA,NA,NA,NA,NA,8,2056.74609375,1,1447.59851074,NA,NA,NA,NA,880.012278062807,3764,"Strengthening the Operational and Financial Sustainability of the National Protected Area System"
"2909",NA,NA,NA,NA,NA,399.061187744141,1,0,17.87231,-77.037607,NA,NA,NA,NA,NA,NA,5,3303.05712891,1,2428.59130859,NA,NA,NA,NA,880.012278062807,3764,"Strengthening the Operational and Financial Sustainability of the National Protected Area System"
"2935",4000,2000,-14,0.0691777542233467,179,1.42531597614288,0,0,46.00525,45.883655,76.3,4.4,26.0416666666667,27.6,-8.5,11.4416666666667,0,2010.10571289,1,1758.5201416,0.287143294195737,0.287143294195737,6124.1901766345,0.287143294195737,880.012278062807,3745,"Improving the Coverage and Management Efficiency of Protected Areas in the Steppe Biome of Russia"
"2938",1414.21362304688,1000,226,0.225225389003754,168,25.141170501709,0,0,53.019742,45.730447,88.8,18.5,46.05,21.8,-18.7,4.50833333333333,6,2440.68774414,1,3473.78564453,0.518134979932314,0.518134979932314,6704.4028661871,0.518134979932314,880.012278062807,3745,"Improving the Coverage and Management Efficiency of Protected Areas in the Steppe Biome of Russia"
"2939",4472.1357421875,0,11,0.712192177772522,117,11.6587200164795,0,0,46.46468,42.724312,111.9,21.6,44.175,26.4,-7.5,10.9916666666667,0,2033.50354004,1,2002.99584961,0.325711257206827,0.325711257206827,6149.60584042109,0.325711257206827,880.012278062807,3745,"Improving the Coverage and Management Efficiency of Protected Areas in the Steppe Biome of Russia"
"2943",1000,2000,765,12.0575904846191,406,42.0359916687012,0,0,39.053092,46.522832,71.4,13,37.7166666666667,25.7,0.9,14.5,0,2743.26147461,1,2526.50317383,0.443737250096831,0.443737250096831,5693.69187121134,0.443737250096831,880.012278062807,3762,"Developing the Protected Area System "
"2946",3000,1000,2222,12.7604827880859,91,149.811096191406,0,0,40.034433,44.883859,105.1,9.1,51.1,17.9,-8.7,7,0,2546.96679688,1,2448.09350586,0.61517602519635,0.61517602519635,3979.50083486856,0.61517602519635,880.012278062807,3762,"Developing the Protected Area System "
"2948",1000,0,923,3.33644342422485,79,149.811096191406,0,0,39.894967,44.722258,72.8,0,29.4333333333333,26,-4.3,13.025,8,1854.7010498,1,1731.74060059,0.34133337230019,0.34133337230019,5073.45821160142,0.34133337230019,880.012278062807,3762,"Developing the Protected Area System "
"2951",0,2000,1078,13.4119358062744,344,39.3541412353516,1,87,39.381892,46.290216,100.7,20.4,50.3583333333333,18.4,-4.9,8.025,0,2392.3449707,1,2576.16552734,0.767806739622631,0.767806739622631,3355.22651000193,0.767806739622631,880.012278062807,3762,"Developing the Protected Area System "
"2967",5000,1414.21362304688,1093,7.26724100112915,99,29.4751300811768,1,96,44.940074,21.835539,95.4,0,30.35,21.2,-4.4,9.45,0,2614.25683594,1,2767.22338867,0.714422540322406,0.714422540322406,3873.37077497751,0.714422540322406,880.012278062807,3849,"Improving the Financial Sustainability of the Carpathian System of Protected Areas"
"2969",2236.06787109375,0,864,3.57579350471497,18,19.3604106903076,1,100,45.142103,21.978559,83.5,10.4,43.0916666666667,22.4,-1,11.7416666666667,0,2225.60791016,1,2535.95385742,0.64164950308403,0.64164950308403,3952.24159799262,0.64164950308403,880.012278062807,3849,"Improving the Financial Sustainability of the Carpathian System of Protected Areas"
"2972",0,0,954,12.1856918334961,18,54.657169342041,1,97,45.323223,24.296019,122,0,30.4666666666667,14.7,-6.8,4.225,6,2688.48535156,1,2404.54174805,0.849455761693238,0.849455761693238,2830.68507682728,0.849455761693238,880.012278062807,3849,"Improving the Financial Sustainability of the Carpathian System of Protected Areas"
"2976",2000,2000,498,15.9579801559448,29,46.2747497558594,1,85,45.270132,23.374464,77.8,6.2,44.05,19.4,-4.1,8.19166666666667,0,2459.02270508,1,2555.91625977,0.86851091125319,0.86851091125319,2942.87178969579,0.86851091125319,880.012278062807,3849,"Improving the Financial Sustainability of the Carpathian System of Protected Areas"
"2977",3605.55126953125,2000,1106,4.23249340057373,175,8.58596801757812,1,90,45.579445,23.232024,77.6,7,40,20.4,-2.3,9.59166666666667,0,2135.75488281,1,2323.2331543,0.582586209715769,0.582586209715769,3987.79290610647,0.582586209715769,880.012278062807,3849,"Improving the Financial Sustainability of the Carpathian System of Protected Areas"
"2978",5099.01953125,1000,1352,8.46334648132324,107,11.9191703796387,1,62,46.583133,22.803261,42.5,8.4,28.2416666666667,14.1,-6.2,4.15,0,1822.27563477,1,2404.94384766,0.69616994281368,0.69616994281368,3454.53559505894,0.69616994281368,880.012278062807,3849,"Improving the Financial Sustainability of the Carpathian System of Protected Areas"
"2979",1000,0,885,9.33528518676758,177,14.1468296051025,1,85,45.923024,26.501771,75.2,10.2,35.2583333333333,20.5,-5.9,8.79166666666667,0,2844.03588867,1,2860.18139648,0.789578057156507,0.789578057156507,3622.41753118155,0.789578057156507,880.012278062807,3849,"Improving the Financial Sustainability of the Carpathian System of Protected Areas"
"2980",2000,0,917,18.9127330780029,62,13.9547300338745,1,89,45.095287,22.626596,61.4,0,37.4583333333333,13.9,-7.4,4,0,2778.46264648,1,2967.1081543,0.923829904440454,0.923829904440454,3211.74724918341,0.923829904440454,880.012278062807,3849,"Improving the Financial Sustainability of the Carpathian System of Protected Areas"
"2981",2000,2000,424,5.73480844497681,288,11.6456203460693,1,78,44.872339,22.689412,159.7,3.3,49.7916666666667,24.3,-2.8,11.9583333333333,0,2818.27001953,1,3251.55834961,0.714222210841595,0.714222210841595,4552.5864363397,0.714222210841595,880.012278062807,3849,"Improving the Financial Sustainability of the Carpathian System of Protected Areas"
"2983",3605.55126953125,1000,1804,6.95566463470459,87,12.9585399627686,1,75,47.12634,25.167638,103,4.5,42.425,14.1,-9.4,3.2,0,1791.33337402,1,2027.19445801,0.683818700742527,0.683818700742527,2964.52035577378,0.683818700742527,880.012278062807,3849,"Improving the Financial Sustainability of the Carpathian System of Protected Areas"
"2985",0,1000,559,3.04949641227722,89,14.572979927063,1,52,45.514232,22.89385,73.5,5.3,39.0583333333333,20.2,-4.6,8.775,6,2901.5847168,1,2844.08300781,0.736191570835918,0.736191570835918,3863.23766866911,0.736191570835918,880.012278062807,3849,"Improving the Financial Sustainability of the Carpathian System of Protected Areas"
"3033",3000,15000,3440,22.1206836700439,2578,1.47631204128265,1,62,-1.135659,-78.241201,283.5,105,189.216666666667,16.2,14,15.2833333333333,0,1079.8482666,1,1160.86779785,0.621016417218136,0.621016417218136,1869.30291319857,0.621016417218136,-1076.7378538297,4731,"Advancing Landscape Approaches in Ecuador's National Protected Area System to Improve Conservation of Globally Endangered Wildlife"
"3035",6324.55517578125,11045.361328125,3576,20.5674991607666,1392,2.64316010475159,1,58,-0.592431,-78.038141,161.3,23.1,77.1916666666667,11.1,9.3,10.375,0,954.760864258,1,1132.23278809,0.763987815966897,0.763987815966897,1482.00372365501,0.763987815966897,-1076.7378538297,4731,"Advancing Landscape Approaches in Ecuador's National Protected Area System to Improve Conservation of Globally Endangered Wildlife"
"3036",5385.1650390625,7000,3841,11.0610113143921,632,21.5837802886963,1,0,0.729953,-77.943503,127.2,25.4,67.6083333333333,10.5,9,9.78333333333333,0,1450.05810547,1,1633.95129395,0.725352703644739,0.725352703644739,2252.6300456864,0.725352703644739,-1076.7378538297,4731,"Advancing Landscape Approaches in Ecuador's National Protected Area System to Improve Conservation of Globally Endangered Wildlife"
"3048",0,0,4,0.0875036790966988,289,31.480110168457,1,0,10.279195,-85.307959,NA,NA,NA,NA,NA,NA,0,3058.18457031,1,2434.97265625,NA,NA,NA,NA,880.012278062807,4836,"Conservation, Sustainable Use of Biodiversity, and Maintenance of Ecosystem Services of Internationally Important Protected Wetlands"
"3056",NA,NA,NA,NA,NA,69.4624633789062,1,0,44.914995,13.747533,NA,NA,NA,NA,NA,NA,6,2025.31652832,1,1884.66564941,NA,NA,NA,NA,880.012278062807,4842,"Strengthening the Institutional and Financial Sustainability of the National Protected Area System"
"3073",0,1000,-4,0.262509405612946,46,42.3699188232422,1,0,43.896371,15.580599,NA,NA,NA,NA,NA,NA,0,2150.48974609,1,2631.63867188,NA,NA,NA,NA,880.012278062807,4842,"Strengthening the Institutional and Financial Sustainability of the National Protected Area System"
"3082",NA,2000,4,0.396183758974075,NA,264.60009765625,1,0,-21.165378,-175.159332,NA,NA,NA,NA,NA,NA,8,2286.57104492,1,2219.19116211,NA,NA,NA,NA,880.012278062807,5663,"R2R Integrated Environmental Management of the Fanga’uta Lagoon Catchment"
