Region,Country,SiteID,NationalName,InternationalName,FinalCode,NationalCode,Area,MinAltitude,MaxAltitude,Latitude,Longitude,SitTypeIba,SitTypeCiCepfKba,SitTypeFwKba,SitTypeAze,SitTypeCsn,SitTypeOther,SitTypeInDanger,MonitoringYear,PressureDesc,PressureScore,StateType,StateDesc,StateScore,ResponseDesc,ResponseScore,EUFavourable,WholeSiteCovered,InfoAccuracy,MonitoringAssessmentComplete,CompletedBy,OverallPressureNotes,OverallStateNotes,OverallResponseNotes,SitIBASitCriSumRecID,IBACriteriaStatus,IBACriteriaAssessYear,IBAProposedCriteria,IBAConfirmedCriteria,SitKBASitCriSumRecID,KBACriteriaStatus,KBACriteriaAssessYear,KBAProposedCriteria,KBAConfirmedCriteria
Africa,Burundi,6034,Kibira National Park,Kibira National Park,BI002,,37000,1600,2666,-2.917,29.435,Y,Y,N,N,N,N,N,2009,medium,-1,Habitat,favourable,3,low,1,N,Y,medium,Y,"Léonidas, NKEZABAHIZI",,Surrounding population have adopted the tree planting in their farmlands and this has led the rate of cutting trees decreased. Also the increase of awarness of the role of forest in regulation of rainfall and mitigation of climate changes has contributed to reduce cutting trees of the park.,"With the suspension of civil unrest, avian populations are increased as the habitat for them is no longer disturbed. Some fled bird species are returning back as well. In addition chimpanzees more targeted for bushmeat are now getting numerous in the park.",25034,confirmed,2001,,"A1, A2, A3",4094,confirmed,2011,,"Vul, Irr 1"
Africa,Burundi,6034,Kibira National Park,Kibira National Park,BI002,,37000,1600,2666,-2.917,29.435,Y,Y,N,N,N,N,N,2010,medium,-1,Habitat,favourable,3,high,3,N,Y,medium,Y,"Léonidas, NKEZABAHIZI",,,There is a large governmental programme of rehabilitation of degraded areas within the park and delineation the park by planting indigenous and alien tree species according to ne necessity.through that programme more than one million indigenous trees were planted out.,25034,confirmed,2001,,"A1, A2, A3",4094,confirmed,2011,,"Vul, Irr 1"
Africa,Burundi,6036,Rusizi National Park,Rusizi National Park,BI004,,6200,780,1000,-3.219,29.241,Y,Y,N,N,Y,N,N,2001,low,0,Habitat,favourable,3,low,1,N,Y,good,Y,"Mwangi, Kiragu",,,,25036,confirmed,2001,,"A1, A4i",4092,confirmed,2011,,"Vul, Irr 3"
Africa,Burundi,6036,Rusizi National Park,Rusizi National Park,BI004,,6200,780,1000,-3.219,29.241,Y,Y,N,N,Y,N,N,2008,high,-2,Habitat,unfavourable,1,medium,2,N,N,medium,Y,"Léonidas, NKEZABAHIZI",Lantana camara is a serious threat as well as Cassita filliformis.  Poaching and overfishing are among other threats recorded onto this protected area.,"As the Ministry in charge of the environment conservation has an organized infrastructure (rangers and environment policemen)of surveying protected areas, the birds habitat is relatively reported to be in good conditions even if encroachment and poaching are progressive. ","LPO, avian flu monitoring, waterbird count and raptors observations, a project of rehabilitation of Rusizi these are among other main actions done on this protectec area.",25036,confirmed,2001,,"A1, A4i",4092,confirmed,2011,,"Vul, Irr 3"
Africa,Burundi,6036,Rusizi National Park,Rusizi National Park,BI004,,6200,780,1000,-3.219,29.241,Y,Y,N,N,Y,N,N,2006,high,-2,Habitat,near favourable,2,low,1,N,Y,medium,Y,"Léonidas, NKEZABAHIZI",,,,25036,confirmed,2001,,"A1, A4i",4092,confirmed,2011,,"Vul, Irr 3"
Africa,Burundi,6036,Rusizi National Park,Rusizi National Park,BI004,,6200,780,1000,-3.219,29.241,Y,Y,N,N,Y,N,N,2009,high,-2,Habitat,near favourable,2,medium,2,N,Y,medium,Y,"Léonidas, NKEZABAHIZI",,,,25036,confirmed,2001,,"A1, A4i",4092,confirmed,2011,,"Vul, Irr 3"
Africa,Burundi,6036,Rusizi National Park,Rusizi National Park,BI004,,6200,780,1000,-3.219,29.241,Y,Y,N,N,Y,N,N,2010,high,-2,Habitat,near favourable,2,medium,2,N,Y,good,Y,"Léonidas, NKEZABAHIZI",,,,25036,confirmed,2001,,"A1, A4i",4092,confirmed,2011,,"Vul, Irr 3"
Africa,Burundi,6036,Rusizi National Park,Rusizi National Park,BI004,,6200,780,1000,-3.219,29.241,Y,Y,N,N,Y,N,N,2013,high,-2,unset,not assessed,5,medium,2,N,Y,unknown,Y,"Rugerinyange, Charles",,State of key species:  Ardeola idea(EN);  Falco vespertinus(NT);  Circus macrourus(NT);  Crex crex(NT);  Glareola nordmanni(NT);  Coracias garrulus(NT);  Rhynchops flavirostris(NT);  Torgos tracheliotus(NT);  Phoenicopterus minor(VU);  Trigonoceps occipitalis(VU).   State of key habitats:  wetland.,Current status: A good team of 50 women (chiefly widows) are fully involved in protection of the Reserve and another community base organisation made up with fishermen is involved in promoting best practices in fishing.   Planned actions: Involve riverine population to safeguard limits.   Level of ABO work on case: Envisioned to be high as we are at the beginning of the action.,25036,confirmed,2001,,"A1, A4i",4092,confirmed,2011,,"Vul, Irr 3"
Africa,Burundi,6035,Ruvubu National Park,Ruvubu National Park,BI003,,43630,1350,1830,-3.1,30.4,Y,Y,N,N,N,N,N,2001,low,0,Habitat,favourable,3,low,1,N,Y,good,Y,"Mwangi, Kiragu",,,,25035,confirmed,2001,,"A1, A2, A3",5228,confirmed,2012,,"Vul, Irr 1, 5"
Africa,Burundi,6035,Ruvubu National Park,Ruvubu National Park,BI003,,43630,1350,1830,-3.1,30.4,Y,Y,N,N,N,N,N,2008,high,-2,Habitat,near favourable,2,low,1,N,Y,good,Y,"Léonidas, NKEZABAHIZI",Major threats include fire devastation and poaching. There is a transboundary poaching of close Tanzanian poachers.,,,25035,confirmed,2001,,"A1, A2, A3",5228,confirmed,2012,,"Vul, Irr 1, 5"
Africa,Burundi,6035,Ruvubu National Park,Ruvubu National Park,BI003,,43630,1350,1830,-3.1,30.4,Y,Y,N,N,N,N,N,2006,medium,-1,Habitat,favourable,3,low,1,N,Y,good,Y,"Léonidas, NKEZABAHIZI",Main threats incude poaching and wildfires.,,,25035,confirmed,2001,,"A1, A2, A3",5228,confirmed,2012,,"Vul, Irr 1, 5"
Africa,Burundi,6035,Ruvubu National Park,Ruvubu National Park,BI003,,43630,1350,1830,-3.1,30.4,Y,Y,N,N,N,N,N,2009,high,-2,Habitat,near favourable,2,low,1,N,Y,good,Y,"Léonidas, NKEZABAHIZI",,,,25035,confirmed,2001,,"A1, A2, A3",5228,confirmed,2012,,"Vul, Irr 1, 5"
Africa,Burundi,6035,Ruvubu National Park,Ruvubu National Park,BI003,,43630,1350,1830,-3.1,30.4,Y,Y,N,N,N,N,N,2010,medium,-1,Habitat,near favourable,2,medium,2,N,Y,good,Y,"Léonidas, NKEZABAHIZI",,,,25035,confirmed,2001,,"A1, A2, A3",5228,confirmed,2012,,"Vul, Irr 1, 5"
Africa,Burundi,6035,Ruvubu National Park,Ruvubu National Park,BI003,,43630,1350,1830,-3.1,30.4,Y,Y,N,N,N,N,N,2013,high,-2,unset,not assessed,5,low,1,N,Y,unknown,Y,"Rugerinyange, Charles",,State of key populations:  Ardeola idae(EN); Francolinus streptophorus(NT); Oxyura maccoa(NT); Gyps africanus(NT); Circus macrourus(NT); Lybius rubrifacies(NT); Gallinago media(NT); Agapornis fischeri(NT); Circaetus fasciolatus(NT); Falco naumanni(VU).   State of key habitats:  Habitat - Savannah and woodland.,,25035,confirmed,2001,,"A1, A2, A3",5228,confirmed,2012,,"Vul, Irr 1, 5"
Africa,Burundi,6033,Rwihinda Lake Managed Nature Reserve,Rwihinda Lake Managed Nature Reserve,BI001,,8000,1400,1400,-2.55,30.06666667,Y,Y,N,N,Y,N,N,2001,high,-2,Habitat,unfavourable,1,low,1,N,Y,good,Y,"Mwangi, Kiragu",,,,25033,confirmed,2001,,"A1, A3",5229,confirmed,2012,,"Vul, Irr 5"
Africa,Burundi,6033,Rwihinda Lake Managed Nature Reserve,Rwihinda Lake Managed Nature Reserve,BI001,,8000,1400,1400,-2.55,30.06666667,Y,Y,N,N,Y,N,N,2008,high,-2,Habitat,favourable,3,medium,2,N,N,good,Y,"Léonidas, NKEZABAHIZI",#NAME?,"Since this IBA was established as a protected area, it mainly concerned the lake extent. But currently, it has been established a fifty-meter distance all-around the lake as buffer zone. In so doing, the IBA was augmented of 200 hectares. In spite of fire  devastating this buffer zone, the site's conditions have been bettered by tree planting.",,25033,confirmed,2001,,"A1, A3",5229,confirmed,2012,,"Vul, Irr 5"
Africa,Burundi,6033,Rwihinda Lake Managed Nature Reserve,Rwihinda Lake Managed Nature Reserve,BI001,,8000,1400,1400,-2.55,30.06666667,Y,Y,N,N,Y,N,N,2006,medium,-1,Habitat,favourable,3,low,1,N,Y,good,Y,"Léonidas, NKEZABAHIZI",,,,25033,confirmed,2001,,"A1, A3",5229,confirmed,2012,,"Vul, Irr 5"
Africa,Burundi,6033,Rwihinda Lake Managed Nature Reserve,Rwihinda Lake Managed Nature Reserve,BI001,,8000,1400,1400,-2.55,30.06666667,Y,Y,N,N,Y,N,N,2009,medium,-1,Habitat,near favourable,2,high,3,N,Y,good,Y,"Léonidas, NKEZABAHIZI",,,,25033,confirmed,2001,,"A1, A3",5229,confirmed,2012,,"Vul, Irr 5"
Africa,Burundi,6033,Rwihinda Lake Managed Nature Reserve,Rwihinda Lake Managed Nature Reserve,BI001,,8000,1400,1400,-2.55,30.06666667,Y,Y,N,N,Y,N,N,2010,high,-2,Habitat,near favourable,2,medium,2,N,Y,good,Y,"Léonidas, NKEZABAHIZI",,,,25033,confirmed,2001,,"A1, A3",5229,confirmed,2012,,"Vul, Irr 5"
Africa,Burundi,6033,Rwihinda Lake Managed Nature Reserve,Rwihinda Lake Managed Nature Reserve,BI001,,8000,1400,1400,-2.55,30.06666667,Y,Y,N,N,Y,N,N,2013,high,-2,unset,not assessed,5,low,1,N,Y,unknown,Y,"Rugerinyange, Charles",,State of key populations:  Ardeola idae (EN);  Circus macrourus (NT);  Neotis denhami (NT);  Crex crex (NT);  Glareola nordmanni (NT);  Limosa limosa (NT);  Gallinago media (NT);  Rhynchops flavirostris (NT);  Psittacus erithacus (NT);  Coracias garrulus (NT);  Lybius rubrifacies (NT);  Ficedula  semitorquata (NT);  Trigonoceps occipitalis (VU);  Torgos tracheliotus (VU);  Chloropeta gracilirostris (VU).   State of key habitats:  Wetland (Lake plus the surrounding marshes).,,25033,confirmed,2001,,"A1, A3",5229,confirmed,2012,,"Vul, Irr 5"
Africa,Cameroon,6110,Bénoué National Park,Bénoué National Park,CM007,,180000,250,760,8.333333333,13.83333333,Y,N,N,N,N,N,N,2001,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,Y,"Symes, Andy",,,,25110,confirmed,2001,,A3,0,-,,,
Africa,Cameroon,6132,Dja Faunal Reserve,Dja Faunal Reserve,CM029,,526000,540,850,3.25,13,Y,N,N,N,N,N,N,2001,low,0,unset,not assessed,5,not assessed,0,N,N,-,Y,"Symes, Andy",,,,25132,confirmed,2001,,"A1, A2, A3",0,-,,,
Africa,Cameroon,6116,Mbi Crater Faunal Reserve - Mbingo forest,Mbi Crater Faunal Reserve - Mbingo forest,CM013,,1000,1600,2100,6.116666667,10.33333333,Y,N,N,N,N,Y,Y,2013,very high,-3,unset,not assessed,5,negligible,0,N,Y,unknown,Y,"FOTSO, Roger",Cattle ranching and habitat degradation,"State of the IBA-criteria-triggering populations: Tauraco bannermani, Andropadus montanus, Bradypterus bangwaensis, Playsteira laticincta, Ploceus bannermani. State of the habitats of the trigger species: Woodland and gallery forest.",No conservation action underway now but there seem to be some level of interest but it may come too late,25116,confirmed,2001,,"A1, A2, A3",0,-,,,
Africa,Cameroon,6115,Mount Oku,Mount Oku,CM012,,20000,1600,3011,6.166666667,10.5,Y,Y,N,Y,N,Y,Y,2013,very high,-3,unset,not assessed,5,low,1,N,Y,unknown,Y,"FOTSO, Roger","Bushfire and farming encroachment, fuelwood collection","State of the IBA-criteria-triggering populations: Tauraco bannermani, Andropadus Montanus, Mallaconotus gladiatot,Bradypterus bangwaensis, Platysteira laticincta, Ploceus bannermani. State of the habitats of the trigger species: Montane forest and some grassland about 20000 ha.","At present there are no conservation action underway, but we are developing a proposal witht he aim to re-launch a conservation project in the area wth the aim to stop forest degradation and stabilize the situation through combination of law enforcement, well targetedenvironmental education andawareness campaign working in close collaboration with loal population",25115,confirmed,2001,,"A1, A2, A3",4268,confirmed,2010,,"Vul, Irr 1"
Africa,Cameroon,6127,Mount Rata and Rumpi Hills Forest Reserve,Mount Rata and Rumpi Hills Forest Reserve,CM024,,50000,100,1768,4.85,9.166666667,Y,Y,N,Y,N,N,N,2013,medium,-1,unset,not assessed,5,negligible,0,N,Y,unknown,Y,"FOTSO, Roger","Commercial palm plantation, poaching","State of the IBA-criteria-triggering populations: Columba alibinucha, Ceratogymna elata, Andropadus montanus, Phyllastrephus poliocephalus, Malaconotus gladiator, Zothera crosleyi, Kupeornis gilberti, Picathartes oreas, Nectarinia ursulae. State of the habitats of the trigger species: Guinea congo forest and mountain forest.",No conservation action underqway now but there is some interest by partner to consider development of a conservation project in thearea in the future,25127,confirmed,2001,,"A1, A2, A3",4269,confirmed,2010,,"Vul, Irr 1"
Africa,Cameroon,6121,Santchou Faunal Reserve,Santchou Faunal Reserve,CM018,,4000,600,1300,5.283333333,9.916666667,Y,N,N,N,N,Y,Y,2013,very high,-3,unset,not assessed,5,low,1,N,Y,unknown,Y,"FOTSO, Roger",Habitat degradation,State of the IBA-criteria-triggering populations: Columba albinucha. State of the habitats of the trigger species: Guinea congo forest.,"There is no conservation action underway at this site. The area is almost completely destroyed by farm, human settlements, and eucalyptus plantation. The government havebeen discussing the possibility of restoring the area, but this is very unlikely given the poor state of habitat",25121,confirmed,2001,,"A1, A3",0,-,,,
Africa,Cameroon,6106,Waza National Park,Waza National Park,CM003,,170000,300,300,11.33333333,14.7,Y,N,N,N,Y,Y,Y,2001,low,0,unset,not assessed,5,not assessed,0,N,N,-,Y,"Symes, Andy",,,,25106,confirmed,2001,,"A1, A3, A4i, A4iii",0,-,,,
Africa,Cameroon,6106,Waza National Park,Waza National Park,CM003,,170000,300,300,11.33333333,14.7,Y,N,N,N,Y,Y,Y,2013,high,-2,unset,not assessed,5,medium,2,N,Y,unknown,Y,"FOTSO, Roger","Wildfire, livestock grazing, large scale poaching","State of the IBA-criteria-triggering populations: Circus macrourus, Pelecanus onocrotalus, Anas quequedula,Balerica pavonina. State of the habitats of the trigger species: Soudan Guinea savannah and sahel.",There is a small conservation project underway and there seem to be plan for expendingthe project in a near future,25106,confirmed,2001,,"A1, A3, A4i, A4iii",0,-,,,
Africa,Central African Republic,6078,Bamingui-Bangoran National Park complex,Bamingui-Bangoran National Park complex,CF003,,1986000,400,980,8,19.5,Y,N,N,N,N,N,N,2001,medium,-1,unset,not assessed,5,low,1,N,N,-,Y,"Symes, Andy",,,,25078,confirmed,2001,,A3,0,-,,,
Africa,Central African Republic,6077,Manovo - Gounda - St Floris National Park complex,Manovo - Gounda - St Floris National Park complex,CF002,,2550000,400,940,9.5,21.5,Y,N,N,N,N,N,N,2001,low,0,unset,not assessed,5,low,1,N,N,-,Y,"Symes, Andy",,,,25077,confirmed,2001,,A3,0,-,,,
Africa,Central African Republic,6082,Ngotto,Ngotto,CF007,,268300,450,700,3.916666667,17.33333333,Y,N,N,N,N,N,N,2001,not assessed,0,unset,not assessed,5,negligible,0,N,N,-,Y,"Symes, Andy",,,,25082,confirmed,2001,,A3,0,-,,,
Africa,Chad,6892,Lake Chad,Lake Chad,TD004,,2600000,275,295,13.51666667,14.28333333,Y,N,N,N,Y,N,N,2001,very high,-3,unset,not assessed,5,not assessed,0,N,Y,medium,Y,"Mwangi, Kiragu","The populations of larger mammals around the lake have been affected by hunting, drought and increased competition and disturbance from domestic animals.  Recession cropping of sorghum on residual moisture is an important activity that annually yields an estimated 150,000 tonnes of grain. It is not known what effect, other than increased disturbance to wildlife, these activities have on the ecology of the lake. In 2000, the heads of state of the countries bordering Lake Chad declared their joint intention to reinforce protection of the lake. Efforts, supported by GEF and WWF, are under way to designate the lake as Ramsar Site in all four countries.",,,25892,confirmed,2001,,"A1, A3, A4i, A4iii",0,-,,,
Africa,Chad,6893,Lake Fitri,Lake Fitri,TD005,,195000,290,290,12.83333333,17.5,Y,N,N,N,Y,N,N,2001,very high,-3,unset,not assessed,5,not assessed,0,N,Y,good,Y,"Mwangi, Kiragu",,,"The lake also supports a productive fishery with an annual catch in excess of 3,000 tonnes which, is relatively well-managed because local attitudes led by those of the sultanate are sympathetic to conservation and include a prohibition generally respected on the use of fishing nets.",25893,confirmed,2001,,"A1, A4i, A4iii",0,-,,,
Africa,Comoros,6454,Ndzuani highlands,Ndzuani highlands,KM004,,6850,600,1595,-12.21666667,44.43333333,Y,Y,N,Y,N,N,N,2001,very high,-3,unset,not assessed,5,not assessed,0,N,Y,good,Y,"Mwangi, Kiragu",The problems of overpopulation and natural-resource degradation on Ndzuani are among the worst in Africa. The forests are at present unprotected and the severity of environmental problems would complicate the creation of reserves.   New roads and tracks have assisted forest exploitation by easing accessibility to the forest.,,,25454,confirmed,2001,,"A1, A2",4274,confirmed,2010,,"Vul, Irr 1"
Africa,Congo,6087,Dimonika Biosphere Reserve,Dimonika Biosphere Reserve,CG004,,136000,300,670,-4.2,12.36666667,Y,N,N,N,N,N,N,2001,high,-2,unset,not assessed,5,low,1,N,N,-,Y,"Symes, Andy",,,,25087,confirmed,2001,,"A1, A3",0,-,,,
Africa,Congo,24249,Lake Télé Community Reserve,Lake Télé Community Reserve,CG008,,438000,280,380,1.354833333,17.44116667,Y,N,N,N,N,N,N,2007,medium,-1,Habitat,favourable,3,low,1,N,N,medium,Y,"Munyekenye, Fred Barasa",,,,117657,confirmed,2007,,"A1, A3, A4i",0,-,,,
Africa,Congo,6085,Odzala National Park complex,Odzala National Park complex,CG002,,1360000,350,650,0.75,14.86666667,Y,N,N,N,N,N,N,2001,low,0,unset,not assessed,5,low,1,N,N,-,Y,"Symes, Andy",,,,25085,confirmed,2001,,A3,0,-,,,
Africa,"Congo, The Democratic Republic of the",6062,Garamba National Park,Garamba National Park,CD006,,492000,710,1061,4.216666667,29.4,Y,N,N,N,N,N,N,2001,not assessed,0,unset,not assessed,5,low,1,N,N,-,Y,"Symes, Andy",,,,25062,confirmed,2001,,A3,5230,-,,,
Africa,"Congo, The Democratic Republic of the",6062,Garamba National Park,Garamba National Park,CD006,,492000,710,1061,4.216666667,29.4,Y,N,N,N,N,N,N,2011,high,-2,unset,not assessed,5,low,1,N,Y,unknown,Y,"Evans, Mike",,,,25062,confirmed,2001,,A3,5230,-,,,
Africa,"Congo, The Democratic Republic of the",6069,Kahuzi-Biega National Park,Kahuzi-Biega National Park,CD013,,560000,600,3300,-2.088,28.048,Y,Y,N,Y,N,N,N,2001,high,-2,Habitat,unfavourable,1,low,1,N,Y,poor,Y,"Symes, Andy",,,,25069,confirmed,2001,,"A1, A2, A3",5464,confirmed,2011,,"Vul, Irr 1"
Africa,"Congo, The Democratic Republic of the",6075,Lufira valley,Lufira valley,CD019,,14700,1100,1100,-10.96666667,26.91666667,Y,N,N,N,Y,N,N,2001,not assessed,0,unset,not assessed,5,low,1,N,N,-,Y,"Symes, Andy",,,,25075,confirmed,2001,,"A1, A2, A3",0,-,,,
Africa,"Congo, The Democratic Republic of the",6057,Luki Forest Reserve,Luki Forest Reserve,CD001,,32714,150,500,-5.583333333,13.16666667,Y,N,N,N,N,N,N,2001,high,-2,unset,not assessed,5,low,1,N,N,-,Y,"Symes, Andy",,,,25057,confirmed,2001,,A3,0,-,,,
Africa,"Congo, The Democratic Republic of the",6065,Okapi Faunal Reserve,Okapi Faunal Reserve,CD009,,1370000,700,1200,1.75,28.5,Y,N,N,N,N,N,N,2001,medium,-1,unset,not assessed,5,medium,2,N,N,-,Y,"Symes, Andy",,,,25065,confirmed,2001,,"A1, A2, A3",4096,-,,,
Africa,"Congo, The Democratic Republic of the",6060,Salonga National Park,Salonga National Park,CD004,,3656000,350,700,-2.166666667,21.25,Y,N,N,N,N,N,N,2001,medium,-1,unset,not assessed,5,low,1,N,N,-,Y,"Symes, Andy",,,,25060,confirmed,2001,,"A1, A3",0,-,,,
Africa,"Congo, The Democratic Republic of the",6066,Virunga National Park,Virunga National Park,CD010,,780000,798,5110,-0.325,29.491,Y,Y,N,N,Y,N,N,2001,high,-2,unset,not assessed,5,low,1,N,Y,good,Y,"Mwangi, Kiragu","A WWF-project that was, among other things, set up to stimulate the planting of trees had to be discontinued for security reasons when the refugee camps were established. At the end of 1996 fighting between rebel and government forces had destroyed most of the park's infrastructure and many of the guards fled and some were killed. The International Gorilla Conservation Programme has continued to operate throughout the troubles and is working to ensure the safe return of park staff and to rebuild the infrastructure so that the park's protection and the gorilla monitoring programme can be restored. The northern sector of the park, including the Rwenzori, is highly threatened and currently inaccessible due to the presence of rebels including from neighbouring Uganda.",,,25066,confirmed,2001,,"A1, A2, A3",4097,confirmed,2011,,"Vul, Irr 1"
Africa,Côte d'Ivoire,6103,Parc National d' Azagny,Azagny National Park,CI014,,19400,0,50,5.216666667,-4.883333333,Y,Y,N,N,N,N,N,2001,high,-2,unset,not assessed,5,not assessed,0,N,Y,good,Y,"Mwangi, Kiragu",Poaching of mammals is widespread within the park such that numbers of arboreal monkeys in particular are much reduced.,,,25103,confirmed,2001,,"A1, A2, A3",1686,proposed,2008,Vul,
